case,eyelid_thickness_mm,indent_mm,annulus_inner_probe_radius,annulus_outer_probe_radius,sigma_factor,outer_pressure_baseline_pa,outer_pressure_noise_pa,outer_pressure_threshold_pa,outer_pressure_support_area_mm2,outer_pressure_effective_area_mm2,outer_incremental_force_n,outer_selected_faces,inner_pressure_baseline_pa,inner_pressure_noise_pa,inner_pressure_threshold_pa,inner_pressure_support_area_mm2,inner_pressure_effective_area_mm2,inner_incremental_force_n,inner_selected_faces,outer_conservative_area_mm2,pressure_effective_ratio,pressure_support_ratio,current_hybrid_ratio,effective_ratio_change_percent,probe_area_mm2,status,image
eyelid_0p80mm_effective_indent_0p26mm,0.8,0.26,1.2,1.6,3.0,0.0,0.0,3.0000000000000004e-09,4.347861410822383,4.109131606115269,0.10693351490589129,273,358.84033224315,171.71061082056082,515.1318324616825,6.479049843676625,4.720440375675947,0.035961535774417776,383,13.075013243551291,0.8704975127509916,0.6710646646847109,2.769871495660827,-68.57263905149826,14.657414684588538,diagnostic_not_approved,eyelid_0p80mm_effective_indent_0p26mm_mechanical_area.png
eyelid_1p00mm_effective_indent_0p26mm,1.0,0.26,1.2,1.6,3.0,0.0,0.0,3.0000000000000004e-09,4.601859438342589,4.314371656640701,0.1267470144846262,278,370.75201073079995,203.78243780272186,611.3473134081655,6.4966451876207,4.743196710223205,0.03261952970614529,383,13.1423864499545,0.9095915519045964,0.7083439691475519,2.7707867189290676,-67.17208344869788,14.657414684588538,diagnostic_not_approved,eyelid_1p00mm_effective_indent_0p26mm_mechanical_area.png
eyelid_1p20mm_effective_indent_0p26mm,1.2,0.26,1.2,1.6,3.0,0.0,0.0,3.0000000000000004e-09,5.075682885651633,4.654298891052156,0.15150708907489605,311,365.28751315375007,229.5341357939271,688.6024073817813,6.479582030402035,4.836658912135259,0.029605007986377666,382,13.059729183744041,0.9622962825380227,0.7833349221966258,2.700155090733597,-64.36144405777154,14.657414684588538,diagnostic_not_approved,eyelid_1p20mm_effective_indent_0p26mm_mechanical_area.png
eyelid_1p25mm_effective_indent_0p26mm,1.25,0.26,1.2,1.6,3.0,0.0,0.0,3.0000000000000004e-09,5.136661393498279,4.720660745318629,0.1570027991430668,311,358.78720809105016,236.11695363830466,708.3508609149139,6.586079606426949,4.900401277326408,0.02907261471101001,387,12.980253418924145,0.9633212625179457,0.7799270127991966,2.6488143897485052,-63.63198319043377,14.657414684588538,diagnostic_not_approved,eyelid_1p25mm_effective_indent_0p26mm_mechanical_area.png
eyelid_1p40mm_effective_indent_0p26mm,1.4,0.26,1.2,1.6,3.0,0.0,0.0,3.0000000000000004e-09,5.301049978494428,4.91919380408112,0.1731397339442418,310,347.6652588456501,248.52191184224327,745.5657355267298,6.735590734974771,5.08731890933363,0.02745808819558642,393,13.025674132992835,0.9669521199184007,0.7870207955136816,2.560420206622946,-62.234631744538625,14.657414684588538,diagnostic_not_approved,eyelid_1p40mm_effective_indent_0p26mm_mechanical_area.png
eyelid_1p50mm_effective_indent_0p26mm,1.5,0.26,1.2,1.6,3.0,0.0,0.0,3.0000000000000004e-09,5.444414782838933,5.075628675552084,0.18457325717661666,326,342.53302138255003,251.84645050966682,755.5393515290004,6.9236027690022315,5.232467466671232,0.02635595365492791,401,13.044613039383616,0.9700258449540011,0.7863557405711094,2.4930136923875192,-61.09023195837232,14.657414684588538,diagnostic_not_approved,eyelid_1p50mm_effective_indent_0p26mm_mechanical_area.png
eyelid_1p60mm_effective_indent_0p26mm,1.6,0.26,1.2,1.6,3.0,0.0,0.0,3.0000000000000004e-09,5.7998270544455615,5.391604627342044,0.20298867093031592,341,346.69849904265016,260.5492807127155,781.6478421381464,7.060760755517354,5.403037369369704,0.025740115685247502,407,13.090643312402804,0.9978840157403921,0.8214167361376059,2.4228304224980595,-58.81329512481837,14.657414684588538,diagnostic_not_approved,eyelid_1p60mm_effective_indent_0p26mm_mechanical_area.png
