case,eyelid_thickness_mm,indent_mm,outer_baseline_um,outer_noise_sigma_um,outer_threshold_um,outer_local_max_um,outer_support_area_mm2,outer_coverage_fraction,outer_selected_faces,outer_conservative_area_mm2,outer_conservative_coverage_fraction,outer_boundary_uncertainty_mm2,outer_strict_faces,outer_boundary_faces,inner_baseline_um,inner_noise_sigma_um,inner_threshold_um,inner_local_max_um,inner_support_area_mm2,inner_coverage_fraction,inner_selected_faces,inner_conservative_area_mm2,inner_conservative_coverage_fraction,inner_boundary_uncertainty_mm2,inner_strict_faces,inner_boundary_faces,inner_pressure_baseline_pa,inner_pressure_noise_pa,inner_pressure_threshold_pa,inner_pressure_support_area_mm2,inner_pressure_participation_area_mm2,inner_pressure_selected_faces,image
eyelid_0p80mm_effective_indent_0p28mm,0.8,0.28,4.669674195600069,4.298426102012071,12.89527830603621,269.75584799267335,14.657414684588538,1.0,927,13.110659070047902,0.8944728215838115,1.5468849337446213,781,146,0.3690559430336894,1.3380074746558053,4.014022423967416,288.529985825642,14.657325277682128,0.9999939002267225,808,13.016184692736385,0.8880273208359305,1.6411405849457437,684,124,396.6335645155,191.11324088851072,573.3397226655321,6.926340074608322,5.026643828301846,403,eyelid_0p80mm_effective_indent_0p28mm_displacement_support.png
eyelid_1p00mm_effective_indent_0p28mm,1.0,0.28,5.927834282716559,4.979085073884905,14.937255221654713,264.7094530163265,14.657414684588538,1.0,897,13.102679647650627,0.8939284266431632,1.5549449339321373,749,148,0.6639143690003596,1.4280089282179753,4.284026784653926,274.65517636140834,14.657414684588538,1.0,808,13.035944447274787,0.8893754272355658,1.6218923803321152,684,124,411.71435779995,226.9238553918411,680.7715661755233,6.873301060563935,5.029147128411317,400,eyelid_1p00mm_effective_indent_0p28mm_displacement_support.png
eyelid_1p20mm_effective_indent_0p28mm,1.2,0.28,6.915000952266719,4.918141560631112,14.754424681893335,261.87298635490674,14.657414684588538,1.0,920,13.125754027595395,0.8955026728824422,1.531687161864334,773,147,0.650186050749936,0.8901052693181661,2.6703158079544984,261.2033507457864,14.657414684588538,1.0,808,13.049149724512358,0.8902763553679639,1.6083495466033528,684,124,407.32190148714994,255.7471383955049,767.2414151865147,6.891026790734655,5.1229875750675005,400,eyelid_1p20mm_effective_indent_0p28mm_displacement_support.png
eyelid_1p25mm_effective_indent_0p28mm,1.25,0.28,7.2035970008167345,5.170686094458945,15.512058283376833,261.6704035580831,14.657414684588538,1.0,898,12.943976304829622,0.8831009139994858,1.7134880053907195,755,143,0.9171776304002076,1.1666653276968004,3.4999959830904017,258.15129393388776,14.657414684588538,1.0,808,13.052075234679855,0.8904759478766328,1.6053740308319167,684,124,400.54260467255017,261.3007422797995,783.9022268393985,6.976325303825711,5.187853876171895,403,eyelid_1p25mm_effective_indent_0p28mm_displacement_support.png
eyelid_1p40mm_effective_indent_0p28mm,1.4,0.28,7.818179273500055,4.788613934305728,14.365841802917181,261.8295144569667,14.657243158807123,0.9999882976783351,888,13.137146216170427,0.8962799033026889,1.5200969426366955,745,143,0.9332159547667095,0.7485741124779985,2.2457223374339956,250.48648072521064,14.65708000149927,0.9999771662945705,808,13.059507800216243,0.8909830335869254,1.5975722012830276,684,124,389.16270728309996,274.39870518889165,823.196115566675,7.115986586643644,5.37921777294064,410,eyelid_1p40mm_effective_indent_0p28mm_displacement_support.png
eyelid_1p50mm_effective_indent_0p28mm,1.5,0.28,8.107987760733485,4.559951022840367,13.6798530685211,261.3126785610332,14.657082845185432,0.9999773603046481,929,13.166005279019537,0.8982488086976801,1.4910775661658957,783,146,1.121935546666373,0.7454739890081395,2.2364219670244188,244.45537616396632,14.657184447048374,0.9999842920770737,808,13.062791950414832,0.89120709425992,1.5943924966335428,684,124,383.87174317485005,279.45218371674423,838.3565511502327,7.115955187861303,5.473724645061185,410,eyelid_1p50mm_effective_indent_0p28mm_displacement_support.png
eyelid_1p60mm_effective_indent_0p28mm,1.6,0.28,8.169981089891655,4.119434012243314,12.35830203672994,260.0600479097083,14.656893563470499,0.9999644465869832,901,13.058885448767755,0.8909405737492337,1.5980081147027427,759,142,1.492724253550218,0.871281616354966,2.6138448490648982,237.3839047708551,14.65704890817354,0.9999750449569129,808,13.063843806909878,0.8912788570173831,1.59320510126366,684,124,387.7633134217001,285.50840437256164,856.5252131176849,7.391683462294985,5.685739180534934,426,eyelid_1p60mm_effective_indent_0p28mm_displacement_support.png
