case,profile,offset_mm,indent_mm,eyelid_thickness_mm,cornea_thickness_mm,mesh_size_mm,local_refine_level,local_refine_halfwidth_mm,local_target_mesh_size_mm,iop_mmhg,eyelid_material_scale,cornea_material_scale,eyelid_c10_mpa,eyelid_c01_mpa,eyelid_d1_pa_inv,cornea_c10_mpa,cornea_c01_mpa,cornea_d1_pa_inv,status,failure_reason,attempt_count,selected_attempt,np_used,returncode,started_at_utc,ended_at_utc,elapsed_seconds,timeout_seconds,ansys_error_count,views_count,artifact_pruned_files,artifact_pruned_bytes,artifact_prune_error,probe_fx_n,probe_fy_n,contact_area_m2,contact_x_center_m,pmax_pa,max_penetration_m,n_outer,inner_max_downward_m,inner_effect_area_m2,inner_area_1deg_m2,inner_area_2deg_m2,inner_area_3deg_m2,inner_face_count,inner_area_smooth_2deg_m2,inner_smooth_2deg_face_count,outer_flat_projected_area_1deg_m2,outer_flat_projected_area_2deg_m2,outer_flat_projected_area_3deg_m2,outer_flat_surface_area_2deg_m2,outer_flat_face_count_2deg,outer_flat_displacement_threshold_m,inner_flat_projected_area_1deg_m2,inner_flat_projected_area_2deg_m2,inner_flat_projected_area_3deg_m2,inner_flat_surface_area_2deg_m2,inner_flat_face_count_2deg,inner_flat_displacement_threshold_m,outer_local_max_downward_m,outer_surface_area_m2,outer_projected_area_m2,outer_break_radius_m,outer_break_method_code,outer_threshold_m,outer_area_sensitivity_fraction,outer_diameter_sensitivity_m,outer_face_count,inner_local_max_downward_m,inner_surface_area_m2,inner_projected_area_m2,inner_break_radius_m,inner_break_method_code,inner_threshold_m,inner_area_sensitivity_fraction,inner_diameter_sensitivity_m,cornea_peak_pa,eyelid_peak_pa,probe_uy_m,probe_uy_max_m,initial_gap_m,preload_apex_uy_m,preload_clearance_m,approach_push_m,commanded_push_m,target_indent_m,preload_probe_fy_n,preload_contact_area_m2,preload_contact_count,approach_probe_fy_n,approach_contact_area_m2,approach_contact_count,preload_converged,approach_converged,indentation_converged,result_load_step,result_time,result_rst,attempt_dir,git_commit,git_dirty
eyelid_2p00mm_indent_0p28mm,thickness-custom,0.0,0.28,2.0,0.6,0.2,1,1.8,0.1,0.0,1.0,0.75,0.076,0.01,1e-07,0.0825,0.018750000000000003,1e-07,complete,,1,1,4,0,2026-08-11T06:40:34+00:00,2026-08-11T17:20:48+00:00,38410.982,86400.0,0,0,21,29730964210,,7.9469496718216e-08,-0.27251723724402,7.5722206302337e-06,-1.3758600505668e-07,55393.611979167,7.1246231527766e-06,3991,0.000218421007945852,6.06448814155273e-05,2.83619414120444e-07,1.02889245497111e-06,1.99905751313693e-06,14752.0,9.70813157650667e-07,443.0,6.95947886851568e-06,7.61302785802026e-06,8.07093360403766e-06,7.61331282390024e-06,4023.0,1.31412189463548e-05,2.80315345453509e-07,9.70813157650667e-07,2.02166584337777e-06,9.7109341252574e-07,443.0,1.08823280533334e-05,0.000262824378927097,8.43973916648017e-06,8.43828028674641e-06,0.00163889772891841,2.0,1.08109583406278e-05,0.0602611375477368,0.000100135652578865,20722.0,0.000217646561066668,5.72344044778177e-06,5.7097606562079e-06,0.00134813145562041,2.0,4.35293122133336e-06,0.189521640960495,0.000268197922499942,31947.377894182,31473.721420981,-0.00058000000079643,-0.00058000000079643,0.0003,-7.9643461401002e-13,0.00030000000079643,0.00030000000079643,0.00058000000079643,0.00028,0.0,0.0,0,3.6779368993879e-14,0.0,0,1,1,1,3.0,3.0,eyelid_2p00mm_indent_0p28mm/attempt_1/eyelid_2p00mm_indent_0p28mm.rst,eyelid_2p00mm_indent_0p28mm/attempt_1,abf4175de29eb2237f84b4151e362559d5634b85,false
