  0.00000000000000E+00,  0.10588235294118E+01,  0.00000000000000E+00, -0.21811252201640E-01, -0.50000000000000E-04, -0.50000000000000E-04
  0.25000000000000E-04,  0.10882352941176E+01,  0.00000000000000E+00, -0.31335824624418E-01, -0.75000000000000E-04, -0.75000000000000E-04
  0.50000000000000E-04,  0.11176470588235E+01,  0.00000000000000E+00, -0.41795497844321E-01, -0.10000000000000E-03, -0.10000000000000E-03
  0.75000000000000E-04,  0.11470588235294E+01,  0.00000000000000E+00, -0.52385779640704E-01, -0.12500000000000E-03, -0.12500000000000E-03
  0.10000000000000E-03,  0.11764705882353E+01,  0.00000000000000E+00, -0.64006417984868E-01, -0.15000000000000E-03, -0.15000000000000E-03
  0.12500000000000E-03,  0.12058823529412E+01,  0.00000000000000E+00, -0.75627056329032E-01, -0.17500000000000E-03, -0.17500000000000E-03
  0.15000000000000E-03,  0.12352941176471E+01,  0.00000000000000E+00, -0.87563193552379E-01, -0.20000000000000E-03, -0.20000000000000E-03
  0.17500000000000E-03,  0.12647058823529E+01,  0.00000000000000E+00, -0.10047818627268E+00, -0.22500000000000E-03, -0.22500000000000E-03
  0.20000000000000E-03,  0.12941176470588E+01,  0.00000000000000E+00, -0.11339317899298E+00, -0.25000000000000E-03, -0.25000000000000E-03
  0.22500000000000E-03,  0.13235294117647E+01,  0.00000000000000E+00, -0.12630817171328E+00, -0.27500000000000E-03, -0.27500000000000E-03
  0.25000000000000E-03,  0.13529411764706E+01,  0.00000000000000E+00, -0.14034008423738E+00, -0.30000000000000E-03, -0.30000000000000E-03
  0.27500000000000E-03,  0.13823529411765E+01,  0.00000000000000E+00, -0.15457883376218E+00, -0.32500000000000E-03, -0.32500000000000E-03
  0.30000000000000E-03,  0.14117647058824E+01,  0.00000000000000E+00, -0.16881758328699E+00, -0.35000000000000E-03, -0.35000000000000E-03
  0.32500000000000E-03,  0.14411764705882E+01,  0.00000000000000E+00, -0.18369379768080E+00, -0.37500000000000E-03, -0.37500000000000E-03
  0.35000000000000E-03,  0.14705882352941E+01,  0.00000000000000E+00, -0.19936908775550E+00, -0.40000000000000E-03, -0.40000000000000E-03
  0.37500000000000E-03,  0.15000000000000E+01,  0.00000000000000E+00, -0.21504437783019E+00, -0.42500000000000E-03, -0.42500000000000E-03
  0.40000000000000E-03,  0.15294117647059E+01,  0.00000000000000E+00, -0.23079346125861E+00, -0.45000000000000E-03, -0.45000000000000E-03
  0.42500000000000E-03,  0.15588235294118E+01,  0.00000000000000E+00, -0.24815545656132E+00, -0.47500000000000E-03, -0.47500000000000E-03
  0.45000000000000E-03,  0.15882352941176E+01,  0.00000000000000E+00, -0.26551745186402E+00, -0.50000000000000E-03, -0.50000000000000E-03
  0.47500000000000E-03,  0.16176470588235E+01,  0.00000000000000E+00, -0.28287944716673E+00, -0.52500000000000E-03, -0.52500000000000E-03
  0.50000000000000E-03,  0.16470588235294E+01,  0.00000000000000E+00, -0.30154373028163E+00, -0.55000000000000E-03, -0.55000000000000E-03
  0.52500000000000E-03,  0.16764705882353E+01,  0.00000000000000E+00, -0.32092869694309E+00, -0.57500000000000E-03, -0.57500000000000E-03
  0.55000000000000E-03,  0.17058823529412E+01,  0.00000000000000E+00, -0.34031366360455E+00, -0.60000000000000E-03, -0.60000000000000E-03
  0.57500000000000E-03,  0.17352941176471E+01,  0.00000000000000E+00, -0.35994623065107E+00, -0.62500000000000E-03, -0.62500000000000E-03
  0.60000000000000E-03,  0.17647058823529E+01,  0.00000000000000E+00, -0.38034699376405E+00, -0.65000000000000E-03, -0.65000000000000E-03
  0.62500000000000E-03,  0.17941176470588E+01,  0.00000000000000E+00, -0.40074775687702E+00, -0.67500000000000E-03, -0.67500000000000E-03
  0.65000000000000E-03,  0.18235294117647E+01,  0.00000000000000E+00, -0.42114851999000E+00, -0.70000000000000E-03, -0.70000000000000E-03
  0.67500000000000E-03,  0.18529411764706E+01,  0.00000000000000E+00, -0.44076086084980E+00, -0.72500000000000E-03, -0.72500000000000E-03
  0.70000000000000E-03,  0.18823529411765E+01,  0.00000000000000E+00, -0.46022719758864E+00, -0.75000000000000E-03, -0.75000000000000E-03
  0.72500000000000E-03,  0.19117647058824E+01,  0.00000000000000E+00, -0.47969353432748E+00, -0.77500000000000E-03, -0.77500000000000E-03
  0.75000000000000E-03,  0.19411764705882E+01,  0.00000000000000E+00, -0.49880330502941E+00, -0.80000000000000E-03, -0.80000000000000E-03
  0.77500000000000E-03,  0.19705882352941E+01,  0.00000000000000E+00, -0.51746611267098E+00, -0.82500000000000E-03, -0.82500000000000E-03
  0.80000000000000E-03,  0.20000000000000E+01,  0.20000000000000E+01, -0.53612892031255E+00, -0.85000000000000E-03, -0.85000000000000E-03
