  0.00000000000000E+00,  0.10588235294118E+01,  0.00000000000000E+00, -0.19562677429774E-01, -0.50000000000000E-04, -0.50000000000000E-04
  0.25000000000000E-04,  0.10882352941176E+01,  0.00000000000000E+00, -0.32031122744172E-01, -0.75000000000000E-04, -0.75000000000000E-04
  0.50000000000000E-04,  0.11176470588235E+01,  0.00000000000000E+00, -0.46517908301353E-01, -0.10000000000000E-03, -0.10000000000000E-03
  0.75000000000000E-04,  0.11470588235294E+01,  0.00000000000000E+00, -0.61257054591774E-01, -0.12500000000000E-03, -0.12500000000000E-03
  0.10000000000000E-03,  0.11764705882353E+01,  0.00000000000000E+00, -0.77987046666651E-01, -0.15000000000000E-03, -0.15000000000000E-03
  0.12500000000000E-03,  0.12058823529412E+01,  0.00000000000000E+00, -0.94717038741528E-01, -0.17500000000000E-03, -0.17500000000000E-03
  0.15000000000000E-03,  0.12352941176471E+01,  0.00000000000000E+00, -0.11205573152721E+00, -0.20000000000000E-03, -0.20000000000000E-03
  0.17500000000000E-03,  0.12647058823529E+01,  0.00000000000000E+00, -0.13128295728745E+00, -0.22500000000000E-03, -0.22500000000000E-03
  0.20000000000000E-03,  0.12941176470588E+01,  0.00000000000000E+00, -0.15051018304768E+00, -0.25000000000000E-03, -0.25000000000000E-03
  0.22500000000000E-03,  0.13235294117647E+01,  0.00000000000000E+00, -0.16973740880792E+00, -0.27500000000000E-03, -0.27500000000000E-03
  0.25000000000000E-03,  0.13529411764706E+01,  0.00000000000000E+00, -0.19099825602413E+00, -0.30000000000000E-03, -0.30000000000000E-03
  0.27500000000000E-03,  0.13823529411765E+01,  0.00000000000000E+00, -0.21263569980627E+00, -0.32500000000000E-03, -0.32500000000000E-03
  0.30000000000000E-03,  0.14117647058824E+01,  0.00000000000000E+00, -0.23427314358841E+00, -0.35000000000000E-03, -0.35000000000000E-03
  0.32500000000000E-03,  0.14411764705882E+01,  0.00000000000000E+00, -0.25692871435751E+00, -0.37500000000000E-03, -0.37500000000000E-03
  0.35000000000000E-03,  0.14705882352941E+01,  0.00000000000000E+00, -0.28086052881450E+00, -0.40000000000000E-03, -0.40000000000000E-03
  0.37500000000000E-03,  0.15000000000000E+01,  0.00000000000000E+00, -0.30479234327150E+00, -0.42500000000000E-03, -0.42500000000000E-03
  0.40000000000000E-03,  0.15294117647059E+01,  0.00000000000000E+00, -0.32883488778370E+00, -0.45000000000000E-03, -0.45000000000000E-03
  0.42500000000000E-03,  0.15588235294118E+01,  0.00000000000000E+00, -0.35529767493133E+00, -0.47500000000000E-03, -0.47500000000000E-03
  0.45000000000000E-03,  0.15882352941176E+01,  0.00000000000000E+00, -0.38176046207896E+00, -0.50000000000000E-03, -0.50000000000000E-03
  0.47500000000000E-03,  0.16176470588235E+01,  0.00000000000000E+00, -0.40822324922658E+00, -0.52500000000000E-03, -0.52500000000000E-03
  0.50000000000000E-03,  0.16470588235294E+01,  0.00000000000000E+00, -0.43648900188092E+00, -0.55000000000000E-03, -0.55000000000000E-03
  0.52500000000000E-03,  0.16764705882353E+01,  0.00000000000000E+00, -0.46575251214576E+00, -0.57500000000000E-03, -0.57500000000000E-03
  0.55000000000000E-03,  0.17058823529412E+01,  0.00000000000000E+00, -0.49501602241060E+00, -0.60000000000000E-03, -0.60000000000000E-03
  0.57500000000000E-03,  0.17352941176471E+01,  0.00000000000000E+00, -0.52448316947845E+00, -0.62500000000000E-03, -0.62500000000000E-03
  0.60000000000000E-03,  0.17647058823529E+01,  0.00000000000000E+00, -0.55458211278127E+00, -0.65000000000000E-03, -0.65000000000000E-03
  0.62500000000000E-03,  0.17941176470588E+01,  0.00000000000000E+00, -0.58468105608408E+00, -0.67500000000000E-03, -0.67500000000000E-03
  0.65000000000000E-03,  0.18235294117647E+01,  0.00000000000000E+00, -0.61477999938690E+00, -0.70000000000000E-03, -0.70000000000000E-03
  0.67500000000000E-03,  0.18529411764706E+01,  0.00000000000000E+00, -0.64393831518949E+00, -0.72500000000000E-03, -0.72500000000000E-03
  0.70000000000000E-03,  0.18823529411765E+01,  0.00000000000000E+00, -0.67292244071427E+00, -0.75000000000000E-03, -0.75000000000000E-03
  0.72500000000000E-03,  0.19117647058824E+01,  0.00000000000000E+00, -0.70190656623903E+00, -0.77500000000000E-03, -0.77500000000000E-03
  0.75000000000000E-03,  0.19411764705882E+01,  0.00000000000000E+00, -0.73055311051435E+00, -0.80000000000000E-03, -0.80000000000000E-03
  0.77500000000000E-03,  0.19705882352941E+01,  0.00000000000000E+00, -0.75877648956148E+00, -0.82500000000000E-03, -0.82500000000000E-03
  0.80000000000000E-03,  0.20000000000000E+01,  0.20000000000000E+01, -0.78699986860860E+00, -0.85000000000000E-03, -0.85000000000000E-03
