bootstrap_id,c_n_per_mm_per_mm_power,exponent_m_for_k_proportional_h_to_m,n_for_k_proportional_h_to_minus_n
454,0.8319103808821966,0.9949130020299648,-0.9949130020299648
455,0.8329831917015448,0.9887816819988058,-0.9887816819988058
456,0.8308823543254151,0.9926456747555491,-0.9926456747555491
457,0.831241607024373,0.9923653856956217,-0.9923653856956217
458,0.8311517611443534,0.9942518051249957,-0.9942518051249957
459,0.8323853521091448,0.9900453880157993,-0.9900453880157993
460,0.8325534980008609,0.9886800079498408,-0.9886800079498408
461,0.8307640368179802,0.9899437196646456,-0.9899437196646456
462,0.8295815091143646,1.0027927699196044,-1.0027927699196044
463,0.8325008380881518,0.9907312657749245,-0.9907312657749245
464,0.8311265352351458,0.9944593251151024,-0.9944593251151024
465,0.8342275744786541,0.9848510101307562,-0.9848510101307562
466,0.8295416856158723,0.9963396999762753,-0.9963396999762753
467,0.831328295064636,0.9921851656599338,-0.9921851656599338
468,0.8311517611443533,0.994251805124996,-0.994251805124996
469,0.8297254506441479,1.0002233241559273,-1.0002233241559273
470,0.8296525601319255,0.9997782591126184,-0.9997782591126184
471,0.8342246657444979,0.9855089683800001,-0.9855089683800001
472,0.8316184228136982,0.990370576177181,-0.990370576177181
473,0.8283471441051494,1.0075352239464972,-1.0075352239464972
474,0.8316046143976045,0.9899972170362832,-0.9899972170362832
475,0.8285344730807974,0.9987912027266692,-0.9987912027266692
476,0.8318186895509152,0.9931085001318809,-0.9931085001318809
477,0.8298783934448364,0.995650408902522,-0.995650408902522
478,0.8315209956240288,0.9922329324775498,-0.9922329324775498
479,0.8326560322008881,0.9904781747137668,-0.9904781747137668
480,0.8304782586904552,0.9936180106519648,-0.9936180106519648
481,0.8314934928628359,0.9965010010881034,-0.9965010010881034
482,0.8315678278508054,0.9896035868321817,-0.9896035868321817
483,0.8328101152008179,0.9913776349754289,-0.9913776349754289
484,0.8303425940047855,0.9928676346919715,-0.9928676346919715
485,0.8290994748237722,1.0064874325254927,-1.0064874325254927
486,0.830665894325447,0.9946976123367967,-0.9946976123367967
487,0.8334106595370324,0.9878259876679887,-0.9878259876679887
488,0.8318220870410994,0.9935161331742193,-0.9935161331742193
489,0.8280610872602141,0.998393688179039,-0.998393688179039
490,0.8328476450623662,0.9896064974973245,-0.9896064974973245
491,0.8315811140249381,0.990484900399677,-0.990484900399677
492,0.8303715477374979,0.991611475335398,-0.991611475335398
493,0.8318980626498721,0.9940710344994081,-0.9940710344994081
494,0.8286625618609819,0.9961473385281308,-0.9961473385281308
495,0.8316351651146704,0.9929585145569806,-0.9929585145569806
496,0.8302333792471357,0.9958929221555368,-0.9958929221555368
497,0.8304807887974479,0.9950067752046478,-0.9950067752046478
498,0.8289899934721737,1.0016600403472822,-1.0016600403472822
499,0.8306120938099377,0.9938055263980774,-0.9938055263980774
500,0.8315394710156919,0.9939561758007529,-0.9939561758007529
501,0.831067812685799,0.9902768633466528,-0.9902768633466528
502,0.8329793175978675,0.9897358695811321,-0.9897358695811321
503,0.8320214971867294,0.9928222012397875,-0.9928222012397875
504,0.8301872622120946,0.9957365492206134,-0.9957365492206134
505,0.8295906476907481,0.9978779224074169,-0.9978779224074169
506,0.8305359740997751,0.9926510432602651,-0.9926510432602651
507,0.8327264623230142,0.98918086595296,-0.98918086595296
508,0.8312690461277762,0.995677520142904,-0.995677520142904
509,0.8326530306647756,0.9879284009135333,-0.9879284009135333
510,0.8331165815484344,0.9887551996045432,-0.9887551996045432
511,0.8308710033218502,0.9935973968859954,-0.9935973968859954
512,0.8324751826411998,0.9895762115857994,-0.9895762115857994
513,0.8317849520432478,0.99179932945575,-0.99179932945575
514,0.8298344103805202,0.9923876732058123,-0.9923876732058123
515,0.832672658815991,0.9937174370563632,-0.9937174370563632
516,0.8312513501776766,0.9955047793363236,-0.9955047793363236
517,0.8296983861552113,0.9931260066570848,-0.9931260066570848
518,0.830034319763286,0.9940291479586234,-0.9940291479586234
519,0.829613618493012,0.9943548056011466,-0.9943548056011466
520,0.8327335351628449,0.9886735462249981,-0.9886735462249981
521,0.8313359453764461,0.9907365260467913,-0.9907365260467913
522,0.8313827046059902,0.9908540558975042,-0.9908540558975042
523,0.8286654776729417,0.9972918765490333,-0.9972918765490333
524,0.8323145745506165,0.9880119866495669,-0.9880119866495669
525,0.8328090887631807,0.9921119394825437,-0.9921119394825437
526,0.8295910818727532,0.9919703495604866,-0.9919703495604866
527,0.8309125790859161,0.9940826233518774,-0.9940826233518774
528,0.8327924118109017,0.9933187230840019,-0.9933187230840019
529,0.8329117229045926,0.9884763840835233,-0.9884763840835233
530,0.832496960741529,0.9933651266660809,-0.9933651266660809
531,0.832930514041689,0.9906677063960563,-0.9906677063960563
532,0.8330665797549999,0.9884429535270546,-0.9884429535270546
533,0.8316659229202685,0.9920323742727228,-0.9920323742727228
534,0.8331319039606414,0.9895965672327176,-0.9895965672327176
535,0.8314320592887261,0.9932187638747024,-0.9932187638747024
536,0.8322345921872615,0.9898405266444232,-0.9898405266444232
537,0.8331237645715911,0.9878189029764549,-0.9878189029764549
538,0.8319248156131205,0.9951869944354056,-0.9951869944354056
539,0.8324526930736184,0.9886275414413609,-0.9886275414413609
540,0.8315763602116366,0.9909868866155291,-0.9909868866155291
541,0.8315658809615079,0.9906720124946584,-0.9906720124946584
542,0.8325478491240715,0.9889543747493227,-0.9889543747493227
543,0.8341197333439211,0.9876474493198009,-0.9876474493198009
544,0.8295374618748431,0.9925614223437238,-0.9925614223437238
545,0.8344796547840007,0.9869013623085602,-0.9869013623085602
546,0.8306543723947001,0.9938435957498646,-0.9938435957498646
547,0.8297333137912405,0.9975996209065366,-0.9975996209065366
548,0.8328708416394244,0.9895790837756626,-0.9895790837756626
549,0.8315412356369161,0.9893578986930005,-0.9893578986930005
550,0.8299725710994369,0.9967364338080016,-0.9967364338080016
551,0.8308942541733948,0.9942337892912743,-0.9942337892912743
552,0.8302410133329889,0.9931831970088728,-0.9931831970088728
553,0.8306898153692649,0.9955906050440864,-0.9955906050440864
554,0.8295402511896739,1.0001555552973453,-1.0001555552973453
555,0.8359696722099353,0.983023637578691,-0.983023637578691
556,0.8316829605635911,0.992301102539351,-0.992301102539351
557,0.833051539934173,0.9905632518519936,-0.9905632518519936
558,0.8315823598527466,0.9909307239207996,-0.9909307239207996
559,0.8339290980284872,0.9865816801806092,-0.9865816801806092
560,0.8313841497561908,0.9936984602825499,-0.9936984602825499
561,0.8300454909040885,0.9948045663097274,-0.9948045663097274
562,0.8298861059093394,0.997263790046605,-0.997263790046605
563,0.8307070561051574,0.9919703863365332,-0.9919703863365332
564,0.8310567722715664,0.9922953153363696,-0.9922953153363696
565,0.8316234014908818,0.9932044901190324,-0.9932044901190324
566,0.8413861357170614,0.9719121573987555,-0.9719121573987555
567,0.8300195859136987,0.9994330253139012,-0.9994330253139012
568,0.8327419398200056,0.9917083813487124,-0.9917083813487124
569,0.8308554332866395,0.9919260114906778,-0.9919260114906778
570,0.8319065984082095,0.9946983467894047,-0.9946983467894047
571,0.8296543666476222,0.9980559312021171,-0.9980559312021171
572,0.8326801373977516,0.9910431632257872,-0.9910431632257872
573,0.8330838451599737,0.9888565875665614,-0.9888565875665614
574,0.8328617626819876,0.9895383477051731,-0.9895383477051731
575,0.8316377956823097,0.9904197415576727,-0.9904197415576727
576,0.8288879890091061,1.006562802850961,-1.006562802850961
577,0.8308583089294346,0.9912525250998686,-0.9912525250998686
578,0.8282472044648428,1.0064024902711333,-1.0064024902711333
579,0.8316009021789165,0.99340220364948,-0.99340220364948
580,0.8295402511896741,1.0001555552973447,-1.0001555552973447
581,0.8329735495786531,0.9893126801124538,-0.9893126801124538
582,0.8357286544579247,0.9820921955987426,-0.9820921955987426
583,0.8314007545881109,0.9935226648394064,-0.9935226648394064
584,0.832691160400708,0.9908482653708086,-0.9908482653708086
585,0.8327317457490906,0.9892016876957673,-0.9892016876957673
586,0.8312404515742906,0.9921988901708333,-0.9921988901708333
587,0.8308856744318537,0.9921947345818009,-0.9921947345818009
588,0.8319721919695924,0.9922060403962035,-0.9922060403962035
589,0.832856770398999,0.9893154126353876,-0.9893154126353876
590,0.8309998148028678,0.9924955422847993,-0.9924955422847993
591,0.83555565023144,0.9841363694835235,-0.9841363694835235
592,0.8327310743132177,0.9913815657061082,-0.9913815657061082
593,0.8329314629925731,0.9904276888352788,-0.9904276888352788
594,0.830754807570745,0.9981111328963106,-0.9981111328963106
595,0.8327589518183528,0.9902771324156512,-0.9902771324156512
596,0.8306803739028138,0.9930203519752648,-0.9930203519752648
597,0.8331319039606413,0.9895965672327179,-0.9895965672327179
598,0.8305471522260945,0.9944665923976788,-0.9944665923976788
599,0.8325523871783073,0.9887717789529298,-0.9887717789529298
600,0.8329831917015447,0.9887816819988064,-0.9887816819988064
601,0.8329704365369789,0.9882874804523051,-0.9882874804523051
602,0.8302531519195564,0.9920394449175634,-0.9920394449175634
603,0.8289470831771164,0.9966979423528269,-0.9966979423528269
604,0.8315121475727737,0.9918861630319342,-0.9918861630319342
605,0.8331650520853262,0.9898807952971058,-0.9898807952971058
606,0.82831505629255,0.9989129023261984,-0.9989129023261984
607,0.8306493882730461,0.9973020389474946,-0.9973020389474946
608,0.8316377956823096,0.9904197415576723,-0.9904197415576723
609,0.8325808454379642,0.9881604995947828,-0.9881604995947828
610,0.8293853693760782,0.9971699916989409,-0.9971699916989409
611,0.8324386060910905,0.9906490269888196,-0.9906490269888196
612,0.8313841497561907,0.9936984602825505,-0.9936984602825505
613,0.8325523871783072,0.9887717789529299,-0.9887717789529299
614,0.8366179308446396,0.9812584003164981,-0.9812584003164981
615,0.8296566804990391,0.9964737548040621,-0.9964737548040621
616,0.8313395574273852,0.9913238777809779,-0.9913238777809779
617,0.8306466045538742,0.9924439113475031,-0.9924439113475031
618,0.8287249211441671,0.9980933850503823,-0.9980933850503823
619,0.8315121475727737,0.9918861630319337,-0.9918861630319337
620,0.8323318417416992,0.9886539666619355,-0.9886539666619355
621,0.8331189848136943,0.9886705221532966,-0.9886705221532966
622,0.831106683471268,0.9920622651111881,-0.9920622651111881
623,0.8301424977398448,0.9974428628234654,-0.9974428628234654
624,0.8305856511196293,0.9931509005604486,-0.9931509005604486
625,0.8305929677642431,0.9929897411197264,-0.9929897411197264
626,0.8323656883777002,0.9899142368943096,-0.9899142368943096
627,0.8346436353973731,0.9845860341603552,-0.9845860341603552
628,0.8297552788393766,0.9971539125445579,-0.9971539125445579
629,0.832856770398999,0.9893154126353874,-0.9893154126353874
630,0.8302258939452005,0.9941837481225845,-0.9941837481225845
631,0.8329735495786528,0.9893126801124542,-0.9893126801124542
632,0.8328752460617143,0.9903313020127182,-0.9903313020127182
633,0.82875192569263,1.002395167108821,-1.002395167108821
634,0.830677846384078,0.9934180382378883,-0.9934180382378883
635,0.8325861679928289,0.9891038501583478,-0.9891038501583478
636,0.8306359786463878,0.9939788711128461,-0.9939788711128461
637,0.8314328801709727,0.9949219271398346,-0.9949219271398346
638,0.8335705431919157,0.9873731517564763,-0.9873731517564763
639,0.8304693403918076,0.9949422920251201,-0.9949422920251201
640,0.8309163158993973,0.9936825376787077,-0.9936825376787077
641,0.8345163388530827,0.9846684405891194,-0.9846684405891194
642,0.8302984574217573,0.9985351028996643,-0.9985351028996643
643,0.832767448610986,0.9880209375480031,-0.9880209375480031
644,0.831101193024205,0.9933119525528218,-0.9933119525528218
645,0.8303799942570093,0.9947802987761332,-0.9947802987761332
646,0.8316782492249524,0.9917695696039082,-0.9917695696039082
647,0.8316447538676027,0.9910297543797986,-0.9910297543797986
648,0.8310625165694587,0.9934696319543673,-0.9934696319543673
649,0.8323892122945841,0.9891790586579927,-0.9891790586579927
650,0.8338874901545934,0.9853734252043057,-0.9853734252043057
651,0.8324180216544224,0.9882258092221783,-0.9882258092221783
652,0.8339401675662654,0.9875929117943365,-0.9875929117943365
653,0.8333228459061874,0.9876981416118085,-0.9876981416118085
654,0.8340516432445513,0.985295868352683,-0.985295868352683
655,0.8299813710701655,0.996649792100853,-0.996649792100853
656,0.8314695554396367,0.9946918968221813,-0.9946918968221813
657,0.8328498584435777,0.9891650976315184,-0.9891650976315184
658,0.8292411560282814,0.9948234419939614,-0.9948234419939614
659,0.8308554332866394,0.9919260114906777,-0.9919260114906777
660,0.8348808213069326,0.9854541145364676,-0.9854541145364676
661,0.833584277104562,0.9891335372037544,-0.9891335372037544
662,0.8336217360670678,0.9876281435248597,-0.9876281435248597
663,0.8325285450665807,0.9937759420271828,-0.9937759420271828
664,0.8312416070243729,0.9923653856956215,-0.9923653856956215
665,0.8299761625016566,0.9933774708382649,-0.9933774708382649
666,0.8331319039606414,0.9895965672327177,-0.9895965672327177
667,0.8304772634689782,0.9968860987941021,-0.9968860987941021
668,0.8306391842765706,0.9912036958166313,-0.9912036958166313
669,0.8301549946706567,0.99511451876169,-0.99511451876169
670,0.831727171668232,0.9917383143499598,-0.9917383143499598
671,0.8290308347776083,0.9971936480696609,-0.9971936480696609
672,0.8318323116960016,0.9911786740559885,-0.9911786740559885
673,0.8313841497561908,0.99369846028255,-0.99369846028255
674,0.828435970351333,1.0104627144729916,-1.0104627144729916
675,0.8318815760497217,0.9932819245924036,-0.9932819245924036
676,0.8313865385763362,0.9904842164616547,-0.9904842164616547
677,0.8313902630347075,0.9907991638522968,-0.9907991638522968
678,0.8317991258896636,0.9907361613821692,-0.9907361613821692
679,0.832452322698664,0.9893241881210089,-0.9893241881210089
680,0.8327264623230143,0.9891808659529597,-0.9891808659529597
681,0.8319696698325049,0.9913676908433249,-0.9913676908433249
682,0.8315763602116366,0.9909868866155294,-0.9909868866155294
683,0.8326137981729327,0.9911725078973983,-0.9911725078973983
684,0.8325931899391776,0.9897109885409715,-0.9897109885409715
685,0.8294151378112811,0.9964474496864558,-0.9964474496864558
686,0.8285820062801406,1.002738702781211,-1.002738702781211
687,0.831629314975733,0.9900718312517032,-0.9900718312517032
688,0.831426218785695,0.996692397852303,-0.996692397852303
689,0.8314007545881109,0.9935226648394067,-0.9935226648394067
690,0.8306803445700511,0.9983106366601212,-0.9983106366601212
691,0.8290308347776083,0.997193648069661,-0.997193648069661
692,0.8308303886725418,0.9931102336914639,-0.9931102336914639
693,0.8345078655951469,0.9854135090201631,-0.9854135090201631
694,0.8313841497561907,0.9936984602825504,-0.9936984602825504
695,0.832584333633892,0.9881499475638043,-0.9881499475638043
696,0.8298748764556008,0.9933667865200648,-0.9933667865200648
697,0.830728869431445,0.9942731246170602,-0.9942731246170602
698,0.8312343839532671,0.9908382189704221,-0.9908382189704221
699,0.8319103808821966,0.9949130020299648,-0.9949130020299648
700,0.832619173995416,0.9907705874019803,-0.9907705874019803
701,0.8305249976314988,0.9936309158106631,-0.9936309158106631
702,0.830267214172797,0.9934699606522798,-0.9934699606522798
703,0.8303978887703721,0.9931433583212155,-0.9931433583212155
704,0.8289139776448091,0.9955733731237121,-0.9955733731237121
705,0.8298344103805203,0.9923876732058123,-0.9923876732058123
706,0.8307829884948001,0.9936513108801729,-0.9936513108801729
707,0.8306888545482297,0.9918472546233041,-0.9918472546233041
708,0.8332417011364128,0.9909393643578877,-0.9909393643578877
709,0.8316351651146705,0.9929585145569808,-0.9929585145569808
710,0.830673773339509,0.9954942604961893,-0.9954942604961893
711,0.8304050150120118,0.9947936518638725,-0.9947936518638725
712,0.8326052754059762,0.988612615503715,-0.988612615503715
713,0.8327148493911107,0.9881993661522788,-0.9881993661522788
714,0.8291908608512575,0.9981401697593586,-0.9981401697593586
715,0.8315209956240289,0.9922329324775496,-0.9922329324775496
716,0.8295962574463333,0.9961871538756715,-0.9961871538756715
717,0.8315426195155403,0.9917620865968226,-0.9917620865968226
718,0.8313486003020869,0.9939670212282754,-0.9939670212282754
719,0.8316732054466157,0.9913168654515354,-0.9913168654515354
720,0.829163278724642,0.9955264720638926,-0.9955264720638926
721,0.8308823543254154,0.9926456747555487,-0.9926456747555487
722,0.8302984574217572,0.9985351028996645,-0.9985351028996645
723,0.8302015363026259,0.9988142437269814,-0.9988142437269814
724,0.8318980626498721,0.9940710344994083,-0.9940710344994083
725,0.8344840803965006,0.9849447520076886,-0.9849447520076886
726,0.8316502822886158,0.9910217224573681,-0.9910217224573681
727,0.8307426201905521,0.991431743688133,-0.991431743688133
728,0.8308555916499051,0.9931195132588067,-0.9931195132588067
729,0.8282383291236547,0.9964326138749746,-0.9964326138749746
730,0.8328151506055367,0.9883944093942779,-0.9883944093942779
731,0.8327711636440417,0.9885062158217781,-0.9885062158217781
732,0.8318869659468789,0.9915701661529167,-0.9915701661529167
733,0.8303257667928318,0.9979715602400911,-0.9979715602400911
734,0.8323968351511235,0.9893321207232156,-0.9893321207232156
735,0.8314695554396365,0.9946918968221817,-0.9946918968221817
736,0.8301424977398448,0.9974428628234653,-0.9974428628234653
737,0.8316290966278042,0.9900411215797099,-0.9900411215797099
738,0.8328727012240078,0.9887202949573544,-0.9887202949573544
739,0.8312687764258723,0.9951958887515034,-0.9951958887515034
740,0.8309670893080314,0.9958099607954565,-0.9958099607954565
741,0.8281251706173766,1.0075723051835317,-1.0075723051835317
742,0.8291908608512574,0.9981401697593587,-0.9981401697593587
743,0.8316034127093738,0.9902664524426636,-0.9902664524426636
744,0.8292206503335041,0.9939444523706036,-0.9939444523706036
745,0.8289811460738935,1.005358360456973,-1.005358360456973
746,0.8327131219152403,0.990956174049022,-0.990956174049022
747,0.8294690864044322,0.9971978501603667,-0.9971978501603667
748,0.8344738164167607,0.9864105547779554,-0.9864105547779554
749,0.8319721919695924,0.9922060403962034,-0.9922060403962034
750,0.832853865575016,0.9893876881316958,-0.9893876881316958
751,0.8327509246402527,0.9898979972182882,-0.9898979972182882
752,0.8331301467187565,0.9893017308683335,-0.9893017308683335
753,0.8315915559784085,0.9896588959205708,-0.9896588959205708
754,0.8316435628804264,0.9926857717475233,-0.9926857717475233
755,0.8326289106355155,0.9915117596188954,-0.9915117596188954
756,0.8304693403918076,0.9949422920251195,-0.9949422920251195
757,0.8286568281517487,1.0074086691283006,-1.0074086691283006
758,0.8312717142593368,0.993653660435456,-0.993653660435456
759,0.8327396141614302,0.9900720122296272,-0.9900720122296272
760,0.8332301280277989,0.9883427880075691,-0.9883427880075691
761,0.831067812685799,0.9902768633466529,-0.9902768633466529
762,0.8310977915478422,0.9910462641029717,-0.9910462641029717
763,0.8326289106355155,0.9915117596188951,-0.9915117596188951
764,0.8332301280277988,0.9883427880075693,-0.9883427880075693
765,0.8313963213639504,0.9952403634250306,-0.9952403634250306
766,0.8339456982798596,0.9867006203875307,-0.9867006203875307
767,0.8326450692067717,0.9911492231909687,-0.9911492231909687
768,0.8313865385763363,0.9904842164616549,-0.9904842164616549
769,0.8284862635962822,1.0002748643865167,-1.0002748643865167
770,0.8322760058253701,0.9887275312957902,-0.9887275312957902
771,0.831365494286967,0.9899247671152296,-0.9899247671152296
772,0.8316377956823097,0.9904197415576725,-0.9904197415576725
773,0.8298322443200157,0.9948442245743989,-0.9948442245743989
774,0.8314359553210439,0.9950383764410067,-0.9950383764410067
775,0.831727171668232,0.9917383143499597,-0.9917383143499597
776,0.8311973090806142,0.9909231886134344,-0.9909231886134344
777,0.8327711636440416,0.9885062158217777,-0.9885062158217777
778,0.8300773721758553,0.9957134349139779,-0.9957134349139779
779,0.8307049435238509,0.9948033626350097,-0.9948033626350097
780,0.8383038287610077,0.9779157140230268,-0.9779157140230268
781,0.8313827046059902,0.9908540558975042,-0.9908540558975042
782,0.8315099675707254,0.9942567339296693,-0.9942567339296693
783,0.8302258939452005,0.994183748122585,-0.994183748122585
784,0.8315306199687539,0.9919367280212363,-0.9919367280212363
785,0.8328381982055573,0.9899686762892936,-0.9899686762892936
786,0.8309991690200129,0.9948884524175551,-0.9948884524175551
787,0.8314425492514304,0.9965078207575876,-0.9965078207575876
788,0.8346273985662297,0.984731193923706,-0.984731193923706
789,0.8300882185902981,0.9940971989568358,-0.9940971989568358
790,0.8325877738207833,0.9892923398418779,-0.9892923398418779
791,0.8336806822908589,0.9859151857573994,-0.9859151857573994
792,0.8331149273609422,0.9891880016445271,-0.9891880016445271
793,0.8316412647908422,0.990558302241992,-0.990558302241992
794,0.8301701417407339,0.998943095859973,-0.998943095859973
795,0.8332157287622711,0.990089062621172,-0.990089062621172
796,0.8308823543254151,0.9926456747555485,-0.9926456747555485
797,0.8313827046059902,0.9908540558975042,-0.9908540558975042
798,0.8327156118679229,0.9918637683753839,-0.9918637683753839
799,0.8304580833387629,0.9941819478429098,-0.9941819478429098
800,0.8324852685894184,0.9890545989104854,-0.9890545989104854
801,0.8326725468776423,0.9895088533859981,-0.9895088533859981
802,0.8325770945405786,0.9904138886595588,-0.9904138886595588
803,0.8328727012240078,0.9887202949573541,-0.9887202949573541
804,0.8301549946706567,0.9951145187616903,-0.9951145187616903
805,0.8307254343325492,0.9941420261544163,-0.9941420261544163
806,0.8308856744318537,0.9921947345818007,-0.9921947345818007
807,0.8336494171843445,0.9859195081858567,-0.9859195081858567
808,0.8286709272309987,1.0059832813722625,-1.0059832813722625
809,0.831387384253672,0.9914345497307036,-0.9914345497307036
810,0.8324824810264874,0.989918563291688,-0.989918563291688
811,0.8324732797391029,0.9893687820196151,-0.9893687820196151
812,0.8313248389716823,0.9892794758551308,-0.9892794758551308
813,0.830635978646388,0.9939788711128458,-0.9939788711128458
814,0.8326550533432598,0.9894373834681279,-0.9894373834681279
815,0.8313395574273853,0.9913238777809774,-0.9913238777809774
816,0.8313258322200491,0.9917784874477539,-0.9917784874477539
817,0.8287451963043463,1.00049500528723,-1.00049500528723
818,0.8328727012240079,0.9887202949573538,-0.9887202949573538
819,0.832614211283544,0.9923361282830727,-0.9923361282830727
820,0.8296543666476222,0.9980559312021172,-0.9980559312021172
821,0.831101193024205,0.9933119525528216,-0.9933119525528216
822,0.8328840230248303,0.9887898993501056,-0.9887898993501056
823,0.8316377956823097,0.9904197415576725,-0.9904197415576725
824,0.8316046143976045,0.9899972170362834,-0.9899972170362834
825,0.8319134879734849,0.991522449647952,-0.991522449647952
826,0.8327883553026338,0.9919344356413162,-0.9919344356413162
827,0.8304050150120116,0.9947936518638729,-0.9947936518638729
828,0.8310993689230518,0.992457673112735,-0.992457673112735
829,0.8329793175978675,0.989735869581132,-0.989735869581132
830,0.8313839587258505,0.9968045270023176,-0.9968045270023176
831,0.8327764189328671,0.9906858890346677,-0.9906858890346677
832,0.8345725222422838,0.9855452162252696,-0.9855452162252696
833,0.8338873179058363,0.9873687495895725,-0.9873687495895725
834,0.8320698448626029,0.9922065253278817,-0.9922065253278817
835,0.8327156118679229,0.9918637683753841,-0.9918637683753841
836,0.8285793870527659,0.9970292550402946,-0.9970292550402946
837,0.8310657598865623,0.9905804025768905,-0.9905804025768905
838,0.8302984574217571,0.9985351028996645,-0.9985351028996645
839,0.834226382447566,0.9860397763700968,-0.9860397763700968
840,0.8323892122945841,0.9891790586579925,-0.9891790586579925
841,0.8299972619633695,0.9923686713948568,-0.9923686713948568
842,0.831435955321044,0.9950383764410067,-0.9950383764410067
843,0.8292568440394104,1.0010420030952645,-1.0010420030952645
844,0.8308554332866395,0.9919260114906774,-0.9919260114906774
845,0.8315823598527468,0.9909307239207993,-0.9909307239207993
846,0.8334834776767244,0.9881331615119926,-0.9881331615119926
847,0.8325179504303145,0.9906670685149156,-0.9906670685149156
848,0.8306117807337566,0.9960318443277594,-0.9960318443277594
849,0.8314320592887261,0.9932187638747025,-0.9932187638747025
850,0.8294277270286681,1.0004806346259445,-1.0004806346259445
851,0.8309948835167177,0.9950123403692304,-0.9950123403692304
852,0.8326559116557284,0.9895514600302551,-0.9895514600302551
853,0.8287663210894336,0.998010713046926,-0.998010713046926
854,0.8327069377587436,0.990885725206123,-0.990885725206123
855,0.8326338384312154,0.9885660161947709,-0.9885660161947709
856,0.8314519162417348,0.9967400508448749,-0.9967400508448749
857,0.8328153226041727,0.9898629841168172,-0.9898629841168172
858,0.8328267104877723,0.9903446041493227,-0.9903446041493227
859,0.8326364937937619,0.9907629886922769,-0.9907629886922769
860,0.8319060514585739,0.9948248992742013,-0.9948248992742013
861,0.8327589518183529,0.9902771324156507,-0.9902771324156507
862,0.8314816840349385,0.9910319729341299,-0.9910319729341299
863,0.8326208633607591,0.9918908252237525,-0.9918908252237525
864,0.8317334514454433,0.9913043202538028,-0.9913043202538028
865,0.8313359453764463,0.990736526046791,-0.990736526046791
866,0.8317334514454433,0.991304320253803,-0.991304320253803
867,0.829001139613535,1.0046833216127662,-1.0046833216127662
868,0.8292568440394104,1.0010420030952645,-1.0010420030952645
869,0.8297706879198375,0.9931471881405612,-0.9931471881405612
870,0.830845048798425,0.9977105472392751,-0.9977105472392751
871,0.8304477310015228,0.994120046526398,-0.994120046526398
872,0.8305856511196293,0.9931509005604483,-0.9931509005604483
873,0.832389212294584,0.9891790586579929,-0.9891790586579929
874,0.8318442553268419,0.9910249676986804,-0.9910249676986804
875,0.8313093210688399,0.9920779390519772,-0.9920779390519772
876,0.8348808213069328,0.9854541145364673,-0.9854541145364673
877,0.8306136643538684,0.9958568894605511,-0.9958568894605511
878,0.8307146402964011,0.9948652751376044,-0.9948652751376044
879,0.8303425940047853,0.992867634691972,-0.992867634691972
880,0.8332595333214828,0.9887015454388182,-0.9887015454388182
881,0.8324852685894184,0.9890545989104853,-0.9890545989104853
882,0.8296136184930121,0.9943548056011464,-0.9943548056011464
883,0.8292568440394104,1.001042003095264,-1.001042003095264
884,0.8327408897011063,0.9933283871861092,-0.9933283871861092
885,0.8313395574273852,0.9913238777809779,-0.9913238777809779
886,0.8329662181128777,0.9889879169110665,-0.9889879169110665
887,0.8308942541733947,0.9942337892912745,-0.9942337892912745
888,0.8308450487984251,0.9977105472392751,-0.9977105472392751
889,0.8345078655951471,0.9854135090201626,-0.9854135090201626
890,0.8311672329408138,0.991326295245573,-0.991326295245573
891,0.8326408834433644,0.9898280757675308,-0.9898280757675308
892,0.8327046216477039,0.9938353771423871,-0.9938353771423871
893,0.8334167957038945,0.9883282848465489,-0.9883282848465489
894,0.8298198084886221,0.99536917079976,-0.99536917079976
895,0.8309163158993972,0.9936825376787077,-0.9936825376787077
896,0.831101193024205,0.9933119525528221,-0.9933119525528221
897,0.8340088356884433,0.9875217250851358,-0.9875217250851358
898,0.8318220870410994,0.9935161331742188,-0.9935161331742188
899,0.8332814412816494,0.9895931699117133,-0.9895931699117133
900,0.832725416765367,0.9899217572976965,-0.9899217572976965
901,0.8319379277507581,0.9953395577016282,-0.9953395577016282
902,0.832671656600512,0.9902296857219204,-0.9902296857219204
903,0.8315027787608973,0.9960508273000439,-0.9960508273000439
904,0.8311517611443534,0.9942518051249954,-0.9942518051249954
905,0.8314570907333503,0.9928919936625258,-0.9928919936625258
906,0.8316502822886158,0.9910217224573676,-0.9910217224573676
907,0.8289666298280692,0.9998521968907285,-0.9998521968907285
908,0.8328752460617143,0.9903313020127181,-0.9903313020127181
909,0.8314320592887261,0.9932187638747023,-0.9932187638747023
910,0.8323634957345198,0.9884527027655774,-0.9884527027655774
911,0.8317991258896636,0.9907361613821692,-0.9907361613821692
912,0.8310522778561696,0.9898949878995879,-0.9898949878995879
913,0.8298783934448365,0.9956504089025221,-0.9956504089025221
914,0.8289666298280692,0.9998521968907285,-0.9998521968907285
915,0.8325052772835757,0.9896267446467087,-0.9896267446467087
916,0.8308105277003298,0.9976854671402843,-0.9976854671402843
917,0.830034319763286,0.9940291479586237,-0.9940291479586237
918,0.8305359740997753,0.9926510432602644,-0.9926510432602644
919,0.8306718853051441,0.993208256772752,-0.993208256772752
920,0.8317903844533006,0.9906432505701636,-0.9906432505701636
921,0.8308027194391355,0.9950288019621452,-0.9950288019621452
922,0.832314446811286,0.9891825007477657,-0.9891825007477657
