case,profile,offset_mm,indent_mm,eyelid_thickness_mm,cornea_thickness_mm,mesh_size_mm,iop_mmhg,eyelid_material_scale,cornea_material_scale,eyelid_c10_mpa,eyelid_c01_mpa,eyelid_d1_pa_inv,cornea_c10_mpa,cornea_c01_mpa,cornea_d1_pa_inv,status,failure_reason,attempt_count,selected_attempt,np_used,returncode,started_at_utc,ended_at_utc,elapsed_seconds,timeout_seconds,ansys_error_count,views_count,artifact_pruned_files,artifact_pruned_bytes,artifact_prune_error,probe_fx_n,probe_fy_n,contact_area_m2,contact_x_center_m,pmax_pa,max_penetration_m,n_outer,inner_max_downward_m,inner_effect_area_m2,inner_area_1deg_m2,inner_area_2deg_m2,inner_area_3deg_m2,inner_face_count,inner_area_smooth_2deg_m2,inner_smooth_2deg_face_count,outer_flat_projected_area_1deg_m2,outer_flat_projected_area_2deg_m2,outer_flat_projected_area_3deg_m2,outer_flat_surface_area_2deg_m2,outer_flat_face_count_2deg,outer_flat_displacement_threshold_m,inner_flat_projected_area_1deg_m2,inner_flat_projected_area_2deg_m2,inner_flat_projected_area_3deg_m2,inner_flat_surface_area_2deg_m2,inner_flat_face_count_2deg,inner_flat_displacement_threshold_m,outer_local_max_downward_m,outer_surface_area_m2,outer_projected_area_m2,outer_break_radius_m,outer_break_method_code,outer_threshold_m,outer_area_sensitivity_fraction,outer_diameter_sensitivity_m,outer_face_count,inner_local_max_downward_m,inner_surface_area_m2,inner_projected_area_m2,inner_break_radius_m,inner_break_method_code,inner_threshold_m,inner_area_sensitivity_fraction,inner_diameter_sensitivity_m,cornea_peak_pa,eyelid_peak_pa,probe_uy_m,probe_uy_max_m,initial_gap_m,preload_apex_uy_m,preload_clearance_m,approach_push_m,commanded_push_m,target_indent_m,preload_probe_fy_n,preload_contact_area_m2,preload_contact_count,approach_probe_fy_n,approach_contact_area_m2,approach_contact_count,preload_converged,approach_converged,indentation_converged,result_load_step,result_time,result_rst,attempt_dir,git_commit,git_dirty
eyelid_1p60mm_indent_0p28mm,thickness-custom,0.0,0.28,1.6,0.6,0.24,20.0,1.0,0.75,0.076,0.01,1e-07,0.0825,0.018750000000000003,1e-07,complete,,1,1,8,0,2026-08-07T11:33:40+00:00,2026-08-07T12:36:15+00:00,3754.014,28800.0,0,0,37,10084903082,,-7.5235386169972e-07,-0.22600464862591,6.7070026943394e-06,-3.2394258354132e-06,50758.1953125,1.0802194992721e-05,616,0.000236583641671969,5.85048669570182e-05,3.91770756303043e-07,1.42590179739086e-06,2.44821439681644e-06,6792.0,1.42590179739086e-06,92.0,5.24157929746671e-06,6.22510628702723e-06,6.90247705488695e-06,6.22542527198355e-06,563.0,1.29593691553061e-05,3.4564228739706e-07,1.42590179739086e-06,2.47760022431673e-06,1.42631341927797e-06,92.0,1.17654105604285e-05,0.000258038366745633,7.68817625482646e-06,7.6858560927615e-06,0.00156412356548566,2.0,1.29593691553061e-05,0.0747024800822955,0.000118879795760053,9882.0,0.000235308211208569,5.8835188930461e-06,5.87152351916054e-06,0.00136707398108086,2.0,4.70616422417139e-06,0.170861373079493,0.000243879305143452,39392.177831753,26308.136438379,-0.00053700243357548,-0.00053700243357548,0.0003,4.2997566424522e-05,0.00025700243357548,0.00025700243357548,0.00053700243357548,0.00028,0.0,0.0,0,-1.1597239274867e-13,0.0,0,1,1,1,3.0,3.0,eyelid_1p60mm_indent_0p28mm/attempt_1/eyelid_1p60mm_indent_0p28mm.rst,eyelid_1p60mm_indent_0p28mm/attempt_1,cef09f91ca328cc39488b55047afaf9e078a980a,false
eyelid_1p80mm_indent_0p28mm,thickness-custom,0.0,0.28,1.8,0.6,0.24,20.0,1.0,0.75,0.076,0.01,1e-07,0.0825,0.018750000000000003,1e-07,complete,,1,1,8,0,2026-08-07T12:36:15+00:00,2026-08-07T13:57:16+00:00,4860.241,28800.0,0,0,37,11236643550,,4.2609125311087e-08,-0.25205385774065,7.020863724172e-06,-4.1387544905584e-06,53081.216145833,1.1210229786229e-05,657,0.000224882399726194,6.08448305237154e-05,3.1605115073318e-07,1.10822216109102e-06,2.25019141260576e-06,6792.0,1.04311265505244e-06,67.0,5.67104088430056e-06,6.73614618410826e-06,7.45787175784556e-06,6.73650078705734e-06,628.0,1.28758182694827e-05,2.54923503932871e-07,1.04311265505244e-06,2.242075097411e-06,1.04340597225629e-06,67.0,1.11652885213322e-05,0.000257516365389653,8.12132050150664e-06,8.11919285428884e-06,0.00160760615304392,2.0,1.22022784235579e-05,0.0863676714600854,0.000141772118978998,10412.0,0.000223305770426643,5.81959696272151e-06,5.80598085877461e-06,0.00135944724882251,2.0,4.46611540853287e-06,0.200579914775691,0.000287142139000601,37160.386106602,26763.615742936,-0.0005414540733186,-0.0005414540733186,0.0003,3.8545926681403e-05,0.0002614540733186,0.0002614540733186,0.0005414540733186,0.00028,0.0,0.0,0,-1.2198201875632e-13,0.0,0,1,1,1,3.0,3.0,eyelid_1p80mm_indent_0p28mm/attempt_1/eyelid_1p80mm_indent_0p28mm.rst,eyelid_1p80mm_indent_0p28mm/attempt_1,cef09f91ca328cc39488b55047afaf9e078a980a,false
eyelid_2p00mm_indent_0p28mm,thickness-custom,0.0,0.28,2.0,0.6,0.24,20.0,1.0,0.75,0.076,0.01,1e-07,0.0825,0.018750000000000003,1e-07,complete,,1,1,8,0,2026-08-07T13:57:16+00:00,2026-08-07T16:09:22+00:00,7924.798,28800.0,0,0,37,12055078622,,-1.0468189064694e-06,-0.2764974432738,7.3683249470768e-06,-3.3067032910167e-06,55054.186197917,1.1780458104719e-05,662,0.000213091825838654,6.30568710517654e-05,2.52352036074909e-07,9.54679510251274e-07,1.76631550015599e-06,6792.0,9.76314550155845e-07,62.0,5.95477749974336e-06,7.11149684938639e-06,7.89095661910377e-06,7.11188416254535e-06,636.0,1.27933797980362e-05,2.22969675060572e-07,9.76314550155845e-07,1.82018598161471e-06,9.76631926189819e-07,62.0,1.05639723362494e-05,0.000255867595960723,8.46880853185895e-06,8.46683565041973e-06,0.00164166466513692,2.0,9.552200933146e-06,0.0860557322864528,0.000144264271511376,10514.0,0.000211279446724988,5.7031408650217e-06,5.68824273330245e-06,0.00134559172258721,2.0,4.22558893449976e-06,0.196151480202603,0.000277529298015353,34892.589563043,27103.872705846,-0.00054510391979063,-0.00054510391979063,0.0003,3.4896080209374e-05,0.00026510391979063,0.00026510391979063,0.00054510391979063,0.00028,0.0,0.0,0,2.7407166801372e-14,0.0,0,1,1,1,3.0,3.0,eyelid_2p00mm_indent_0p28mm/attempt_1/eyelid_2p00mm_indent_0p28mm.rst,eyelid_2p00mm_indent_0p28mm/attempt_1,cef09f91ca328cc39488b55047afaf9e078a980a,false
