case,profile,offset_mm,indent_mm,eyelid_thickness_mm,cornea_thickness_mm,mesh_size_mm,local_refine_level,local_refine_halfwidth_mm,local_target_mesh_size_mm,iop_mmhg,eyelid_material_scale,cornea_material_scale,eyelid_c10_mpa,eyelid_c01_mpa,eyelid_d1_pa_inv,cornea_c10_mpa,cornea_c01_mpa,cornea_d1_pa_inv,status,failure_reason,attempt_count,selected_attempt,np_used,returncode,started_at_utc,ended_at_utc,elapsed_seconds,timeout_seconds,ansys_error_count,views_count,artifact_pruned_files,artifact_pruned_bytes,artifact_prune_error,probe_fx_n,probe_fy_n,contact_area_m2,contact_x_center_m,pmax_pa,max_penetration_m,n_outer,inner_max_downward_m,inner_effect_area_m2,inner_area_1deg_m2,inner_area_2deg_m2,inner_area_3deg_m2,inner_face_count,inner_area_smooth_2deg_m2,inner_smooth_2deg_face_count,outer_flat_projected_area_1deg_m2,outer_flat_projected_area_2deg_m2,outer_flat_projected_area_3deg_m2,outer_flat_surface_area_2deg_m2,outer_flat_face_count_2deg,outer_flat_displacement_threshold_m,inner_flat_projected_area_1deg_m2,inner_flat_projected_area_2deg_m2,inner_flat_projected_area_3deg_m2,inner_flat_surface_area_2deg_m2,inner_flat_face_count_2deg,inner_flat_displacement_threshold_m,outer_local_max_downward_m,outer_surface_area_m2,outer_projected_area_m2,outer_break_radius_m,outer_break_method_code,outer_threshold_m,outer_area_sensitivity_fraction,outer_diameter_sensitivity_m,outer_face_count,inner_local_max_downward_m,inner_surface_area_m2,inner_projected_area_m2,inner_break_radius_m,inner_break_method_code,inner_threshold_m,inner_area_sensitivity_fraction,inner_diameter_sensitivity_m,cornea_peak_pa,eyelid_peak_pa,probe_uy_m,probe_uy_max_m,initial_gap_m,preload_apex_uy_m,preload_clearance_m,approach_push_m,commanded_push_m,target_indent_m,preload_probe_fy_n,preload_contact_area_m2,preload_contact_count,approach_probe_fy_n,approach_contact_area_m2,approach_contact_count,preload_converged,approach_converged,indentation_converged,result_load_step,result_time,result_rst,attempt_dir,git_commit,git_dirty
eyelid_1p25mm_indent_0p28mm,thickness-custom,0.0,0.28,1.25,0.6,0.2,1,1.8,0.1,0.0,1.0,0.75,0.076,0.01,1e-07,0.0825,0.018750000000000003,1e-07,complete,,1,1,4,0,2026-08-14T02:53:34+00:00,2026-08-14T08:40:09+00:00,20793.338,86400.0,0,0,21,10394942050,,-2.1345738375113e-07,-0.17134016405785,5.7508535621642e-06,-4.6025832539468e-07,44899.486979167,4.724236077891e-06,2957,0.000263908732372076,5.18801763756886e-05,1.06418403479098e-06,2.40152764601459e-06,3.66642151605333e-06,14752.0,2.41260764279853e-06,1037.0,5.43834157919058e-06,5.93379413430896e-06,6.35847185007348e-06,5.93398591039468e-06,3062.0,1.53609146793061e-05,9.9393222790491e-07,2.41260764279853e-06,3.66129224338751e-06,2.41317985809258e-06,1037.0,1.31898806250372e-05,0.00026782514494737,7.07704454790304e-06,7.07483275546361e-06,0.00150066315243692,2.0,1.53609146793061e-05,0.0709285412551145,0.000108168413150979,17800.0,0.000263797612500743,6.09772868665302e-06,6.08985183838256e-06,0.00139228431534074,2.0,5.27595225001486e-06,0.176470504233945,0.000257098594164771,40366.186799206,33932.100176185,-0.00058000000083403,-0.00058000000083403,0.0003,-8.3403295802499e-13,0.00030000000083403,0.00030000000083403,0.00058000000083403,0.00028,0.0,0.0,0,-2.5636445778801e-13,0.0,0,1,1,1,3.0,3.0,eyelid_1p25mm_indent_0p28mm/attempt_1/eyelid_1p25mm_indent_0p28mm.rst,eyelid_1p25mm_indent_0p28mm/attempt_1,6ef45199bec06139538c5a68a1538ae683ea1c3b,false
