  0.00000000000000E+00,  0.10000000000000E+01,  0.10000000000000E+01,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00
  0.25000000000000E-05,  0.10075757575758E+01,  0.00000000000000E+00, -0.36905083785266E-04, -0.25000000000000E-05, -0.25000000000000E-05,  0.80000000000000E+01,  0.33670509526646E-06,  0.11464657561948E+03
  0.50000000000000E-05,  0.10151515151515E+01,  0.00000000000000E+00, -0.73810167570532E-04, -0.50000000000000E-05, -0.50000000000000E-05,  0.80000000000000E+01,  0.33670457958468E-06,  0.22929315123895E+03
  0.75000000000000E-05,  0.10227272727273E+01,  0.00000000000000E+00, -0.11071525135580E-03, -0.75000000000000E-05, -0.75000000000000E-05,  0.80000000000000E+01,  0.33670406390291E-06,  0.34393972685843E+03
  0.10000000000000E-04,  0.10303030303030E+01,  0.00000000000000E+00, -0.49053275763515E-03, -0.10000000000000E-04, -0.10000000000000E-04,  0.16000000000000E+02,  0.52098461727877E-06,  0.14576773841935E+04
  0.12500000000000E-04,  0.10378787878788E+01,  0.00000000000000E+00, -0.10173127306977E-02, -0.12500000000000E-04, -0.12500000000000E-04,  0.16000000000000E+02,  0.52096334675134E-06,  0.29995969336924E+04
  0.15000000000000E-04,  0.10454545454545E+01,  0.00000000000000E+00, -0.15440927037602E-02, -0.15000000000000E-04, -0.15000000000000E-04,  0.16000000000000E+02,  0.52094207622391E-06,  0.45415164831913E+04
  0.17500000000000E-04,  0.10530303030303E+01,  0.00000000000000E+00, -0.22290098636106E-02, -0.17500000000000E-04, -0.17500000000000E-04,  0.32000000000000E+02,  0.84566569380832E-06,  0.60329756163523E+04
  0.20000000000000E-04,  0.10606060606061E+01,  0.00000000000000E+00, -0.31511328036428E-02, -0.20000000000000E-04, -0.20000000000000E-04,  0.32000000000000E+02,  0.84556441455397E-06,  0.74487441250066E+04
  0.22500000000000E-04,  0.10681818181818E+01,  0.00000000000000E+00, -0.40732557436750E-02, -0.22500000000000E-04, -0.22500000000000E-04,  0.32000000000000E+02,  0.84546313529963E-06,  0.88645126336608E+04
  0.25000000000000E-04,  0.10757575757576E+01,  0.00000000000000E+00, -0.49953786837072E-02, -0.25000000000000E-04, -0.25000000000000E-04,  0.32000000000000E+02,  0.84536185604529E-06,  0.10280281142315E+05
  0.27500000000000E-04,  0.10833333333333E+01,  0.00000000000000E+00, -0.59175016237394E-02, -0.27500000000000E-04, -0.27500000000000E-04,  0.32000000000000E+02,  0.84526057679094E-06,  0.11696049650969E+05
  0.30000000000000E-04,  0.10909090909091E+01,  0.00000000000000E+00, -0.69820606628884E-02, -0.30000000000000E-04, -0.30000000000000E-04,  0.64000000000000E+02,  0.15087134716759E-05,  0.12865013149069E+05
  0.32500000000000E-04,  0.10984848484848E+01,  0.00000000000000E+00, -0.82207082676248E-02, -0.32500000000000E-04, -0.32500000000000E-04,  0.64000000000000E+02,  0.15083915093912E-05,  0.13732326078712E+05
  0.35000000000000E-04,  0.11060606060606E+01,  0.00000000000000E+00, -0.94593558723612E-02, -0.35000000000000E-04, -0.35000000000000E-04,  0.64000000000000E+02,  0.15080695471064E-05,  0.14599639008356E+05
  0.37500000000000E-04,  0.11136363636364E+01,  0.00000000000000E+00, -0.10698003477097E-01, -0.37500000000000E-04, -0.37500000000000E-04,  0.64000000000000E+02,  0.15077475848217E-05,  0.15466951938000E+05
  0.40000000000000E-04,  0.11212121212121E+01,  0.00000000000000E+00, -0.11936651081834E-01, -0.40000000000000E-04, -0.40000000000000E-04,  0.64000000000000E+02,  0.15074256225369E-05,  0.16334264867643E+05
  0.42500000000000E-04,  0.11287878787879E+01,  0.00000000000000E+00, -0.13175298686570E-01, -0.42500000000000E-04, -0.42500000000000E-04,  0.64000000000000E+02,  0.15071036602522E-05,  0.17201577797287E+05
  0.45000000000000E-04,  0.11363636363636E+01,  0.00000000000000E+00, -0.14413946291307E-01, -0.45000000000000E-04, -0.45000000000000E-04,  0.64000000000000E+02,  0.15067816979675E-05,  0.18070330702862E+05
  0.47500000000000E-04,  0.11439393939394E+01,  0.00000000000000E+00, -0.15659635458724E-01, -0.47500000000000E-04, -0.47500000000000E-04,  0.10000000000000E+03,  0.22513396487608E-05,  0.18943970337051E+05
  0.50000000000000E-04,  0.11515151515152E+01,  0.00000000000000E+00, -0.17179945570710E-01, -0.50000000000000E-04, -0.50000000000000E-04,  0.10000000000000E+03,  0.22507256798277E-05,  0.19559919235760E+05
  0.52500000000000E-04,  0.11590909090909E+01,  0.00000000000000E+00, -0.18700255682696E-01, -0.52500000000000E-04, -0.52500000000000E-04,  0.10000000000000E+03,  0.22501117108947E-05,  0.20175868134470E+05
  0.55000000000000E-04,  0.11666666666667E+01,  0.00000000000000E+00, -0.20220565794683E-01, -0.55000000000000E-04, -0.55000000000000E-04,  0.10000000000000E+03,  0.22494977419616E-05,  0.20791817033179E+05
  0.57500000000000E-04,  0.11742424242424E+01,  0.00000000000000E+00, -0.21740875906669E-01, -0.57500000000000E-04, -0.57500000000000E-04,  0.10000000000000E+03,  0.22488837730286E-05,  0.21407765931888E+05
  0.60000000000000E-04,  0.11818181818182E+01,  0.00000000000000E+00, -0.23261186018655E-01, -0.60000000000000E-04, -0.60000000000000E-04,  0.10000000000000E+03,  0.22482698040955E-05,  0.22023714830598E+05
