  0.00000000000000E+00,  0.10000000000000E+01,  0.10000000000000E+01, -0.42041074501610E-03,  0.00000000000000E+00,  0.00000000000000E+00,  0.80000000000000E+01,  0.33508081287437E-06,  0.12786389160156E+04
  0.25000000000000E-05,  0.10075757575758E+01,  0.00000000000000E+00, -0.97132336485126E-03, -0.25000000000000E-05, -0.25000000000000E-05,  0.16000000000000E+02,  0.51758000579041E-06,  0.28459005706479E+04
  0.50000000000000E-05,  0.10151515151515E+01,  0.00000000000000E+00, -0.15222359846864E-02, -0.50000000000000E-05, -0.50000000000000E-05,  0.16000000000000E+02,  0.51753947847827E-06,  0.44131622252802E+04
  0.75000000000000E-05,  0.10227272727273E+01,  0.00000000000000E+00, -0.20731486045216E-02, -0.75000000000000E-05, -0.75000000000000E-05,  0.16000000000000E+02,  0.51749895116612E-06,  0.59804238799124E+04
  0.10000000000000E-04,  0.10303030303030E+01,  0.00000000000000E+00, -0.27775785865443E-02, -0.10000000000000E-04, -0.10000000000000E-04,  0.31000000000000E+02,  0.81542897073012E-06,  0.73937699652778E+04
  0.12500000000000E-04,  0.10378787878788E+01,  0.00000000000000E+00, -0.35478017237904E-02, -0.12500000000000E-04, -0.12500000000000E-04,  0.31000000000000E+02,  0.81527259319294E-06,  0.87411522352431E+04
  0.15000000000000E-04,  0.10454545454545E+01,  0.00000000000000E+00, -0.43180248610364E-02, -0.15000000000000E-04, -0.15000000000000E-04,  0.31000000000000E+02,  0.81511621565576E-06,  0.10088534505208E+05
  0.17500000000000E-04,  0.10530303030303E+01,  0.00000000000000E+00, -0.51590332323195E-02, -0.17500000000000E-04, -0.17500000000000E-04,  0.52000000000000E+02,  0.13316966441094E-05,  0.11269306959570E+05
  0.20000000000000E-04,  0.10606060606061E+01,  0.00000000000000E+00, -0.61062194546583E-02, -0.20000000000000E-04, -0.20000000000000E-04,  0.52000000000000E+02,  0.13313118642247E-05,  0.12200164690525E+05
  0.22500000000000E-04,  0.10681818181818E+01,  0.00000000000000E+00, -0.70534056769971E-02, -0.22500000000000E-04, -0.22500000000000E-04,  0.52000000000000E+02,  0.13309270843400E-05,  0.13131022421480E+05
  0.25000000000000E-04,  0.10757575757576E+01,  0.00000000000000E+00, -0.80005918993360E-02, -0.25000000000000E-04, -0.25000000000000E-04,  0.52000000000000E+02,  0.13305423044553E-05,  0.14061880152436E+05
  0.27500000000000E-04,  0.10833333333333E+01,  0.00000000000000E+00, -0.89477781216748E-02, -0.27500000000000E-04, -0.27500000000000E-04,  0.52000000000000E+02,  0.13301575245706E-05,  0.14992737883391E+05
  0.30000000000000E-04,  0.10909090909091E+01,  0.00000000000000E+00, -0.99663326942480E-02, -0.30000000000000E-04, -0.30000000000000E-04,  0.64000000000000E+02,  0.14916074991990E-05,  0.15817893308081E+05
  0.32500000000000E-04,  0.10984848484848E+01,  0.00000000000000E+00, -0.11072115250441E-01, -0.32500000000000E-04, -0.32500000000000E-04,  0.64000000000000E+02,  0.14911472577618E-05,  0.16513857025112E+05
  0.35000000000000E-04,  0.11060606060606E+01,  0.00000000000000E+00, -0.12177897806634E-01, -0.35000000000000E-04, -0.35000000000000E-04,  0.64000000000000E+02,  0.14906870163247E-05,  0.17209820742144E+05
  0.37500000000000E-04,  0.11136363636364E+01,  0.00000000000000E+00, -0.13283680362827E-01, -0.37500000000000E-04, -0.37500000000000E-04,  0.64000000000000E+02,  0.14902267748875E-05,  0.17905784459175E+05
  0.40000000000000E-04,  0.11212121212121E+01,  0.00000000000000E+00, -0.14389462919020E-01, -0.40000000000000E-04, -0.40000000000000E-04,  0.64000000000000E+02,  0.14897665334503E-05,  0.18601748176207E+05
  0.42500000000000E-04,  0.11287878787879E+01,  0.00000000000000E+00, -0.15495245475213E-01, -0.42500000000000E-04, -0.42500000000000E-04,  0.64000000000000E+02,  0.14893062920131E-05,  0.19297711893238E+05
  0.45000000000000E-04,  0.11363636363636E+01,  0.00000000000000E+00, -0.16601028031406E-01, -0.45000000000000E-04, -0.45000000000000E-04,  0.64000000000000E+02,  0.14888460505759E-05,  0.19993675610269E+05
  0.47500000000000E-04,  0.11439393939394E+01,  0.00000000000000E+00, -0.17711545402027E-01, -0.47500000000000E-04, -0.47500000000000E-04,  0.99000000000000E+02,  0.22044650769134E-05,  0.20684754053118E+05
  0.50000000000000E-04,  0.11515151515152E+01,  0.00000000000000E+00, -0.19006720535329E-01, -0.50000000000000E-04, -0.50000000000000E-04,  0.10000000000000E+03,  0.22204619496920E-05,  0.21185306802837E+05
  0.52500000000000E-04,  0.11590909090909E+01,  0.00000000000000E+00, -0.20301895668631E-01, -0.52500000000000E-04, -0.52500000000000E-04,  0.10000000000000E+03,  0.22196392372190E-05,  0.21685859552557E+05
  0.55000000000000E-04,  0.11666666666667E+01,  0.00000000000000E+00, -0.21597070801932E-01, -0.55000000000000E-04, -0.55000000000000E-04,  0.10000000000000E+03,  0.22188165247460E-05,  0.22186412302276E+05
  0.57500000000000E-04,  0.11742424242424E+01,  0.00000000000000E+00, -0.22892245935234E-01, -0.57500000000000E-04, -0.57500000000000E-04,  0.10000000000000E+03,  0.22179938122729E-05,  0.22686965051996E+05
  0.60000000000000E-04,  0.11818181818182E+01,  0.00000000000000E+00, -0.24187421068536E-01, -0.60000000000000E-04, -0.60000000000000E-04,  0.10000000000000E+03,  0.22171710997999E-05,  0.23187517801715E+05
  0.62500000000000E-04,  0.11893939393939E+01,  0.00000000000000E+00, -0.25482596201838E-01, -0.62500000000000E-04, -0.62500000000000E-04,  0.10000000000000E+03,  0.22163483873269E-05,  0.23688070551434E+05
  0.65000000000000E-04,  0.11969696969697E+01,  0.00000000000000E+00, -0.26777771335140E-01, -0.65000000000000E-04, -0.65000000000000E-04,  0.10000000000000E+03,  0.22155256748538E-05,  0.24188623301154E+05
  0.67500000000000E-04,  0.12045454545455E+01,  0.00000000000000E+00, -0.28072946468442E-01, -0.67500000000000E-04, -0.67500000000000E-04,  0.10000000000000E+03,  0.22147029623808E-05,  0.24689176050873E+05
  0.70000000000000E-04,  0.12121212121212E+01,  0.00000000000000E+00, -0.29368121601744E-01, -0.70000000000000E-04, -0.70000000000000E-04,  0.10000000000000E+03,  0.22138802499078E-05,  0.25189728800593E+05
  0.72500000000000E-04,  0.12196969696970E+01,  0.00000000000000E+00, -0.30663296735046E-01, -0.72500000000000E-04, -0.72500000000000E-04,  0.10000000000000E+03,  0.22130575374347E-05,  0.25690281550312E+05
  0.75000000000000E-04,  0.12272727272727E+01,  0.00000000000000E+00, -0.31958471868348E-01, -0.75000000000000E-04, -0.75000000000000E-04,  0.10000000000000E+03,  0.22122348249617E-05,  0.26190834300032E+05
  0.77500000000000E-04,  0.12348484848485E+01,  0.00000000000000E+00, -0.33406428326225E-01, -0.77500000000000E-04, -0.77500000000000E-04,  0.14700000000000E+03,  0.31157629203944E-05,  0.26576333423961E+05
  0.80000000000000E-04,  0.12424242424242E+01,  0.00000000000000E+00, -0.34873751430880E-01, -0.80000000000000E-04, -0.80000000000000E-04,  0.14700000000000E+03,  0.31144941455786E-05,  0.26947248285467E+05
  0.82500000000000E-04,  0.12500000000000E+01,  0.00000000000000E+00, -0.36341074535534E-01, -0.82500000000000E-04, -0.82500000000000E-04,  0.14700000000000E+03,  0.31132253707628E-05,  0.27318163146973E+05
  0.85000000000000E-04,  0.12575757575758E+01,  0.00000000000000E+00, -0.37808397640189E-01, -0.85000000000000E-04, -0.85000000000000E-04,  0.14700000000000E+03,  0.31119565959469E-05,  0.27689078008478E+05
  0.87500000000000E-04,  0.12651515151515E+01,  0.00000000000000E+00, -0.39275720744843E-01, -0.87500000000000E-04, -0.87500000000000E-04,  0.14700000000000E+03,  0.31106878211311E-05,  0.28059992869984E+05
  0.90000000000000E-04,  0.12727272727273E+01,  0.00000000000000E+00, -0.40743043849497E-01, -0.90000000000000E-04, -0.90000000000000E-04,  0.14700000000000E+03,  0.31094190463152E-05,  0.28430907731490E+05
  0.92500000000000E-04,  0.12803030303030E+01,  0.00000000000000E+00, -0.42210366954152E-01, -0.92500000000000E-04, -0.92500000000000E-04,  0.14700000000000E+03,  0.31081502714994E-05,  0.28801822592995E+05
  0.95000000000000E-04,  0.12878787878788E+01,  0.00000000000000E+00, -0.43677690058806E-01, -0.95000000000000E-04, -0.95000000000000E-04,  0.14700000000000E+03,  0.31068814966835E-05,  0.29172737454501E+05
  0.97500000000000E-04,  0.12954545454545E+01,  0.00000000000000E+00, -0.45145013163461E-01, -0.97500000000000E-04, -0.97500000000000E-04,  0.14700000000000E+03,  0.31056127218677E-05,  0.29543652316007E+05
