  0.00000000000000E+00,  0.10000000000000E+01,  0.10000000000000E+01,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00
  0.25000000000000E-05,  0.10075757575758E+01,  0.00000000000000E+00, -0.14121872177554E-03, -0.25000000000000E-05, -0.25000000000000E-05,  0.80000000000000E+01,  0.32980508290700E-06,  0.43430999447601E+03
  0.50000000000000E-05,  0.10151515151515E+01,  0.00000000000000E+00, -0.28243744355108E-03, -0.50000000000000E-05, -0.50000000000000E-05,  0.80000000000000E+01,  0.32982463359803E-06,  0.86861998895202E+03
  0.75000000000000E-05,  0.10227272727273E+01,  0.00000000000000E+00, -0.42365616532662E-03, -0.75000000000000E-05, -0.75000000000000E-05,  0.80000000000000E+01,  0.32984418428906E-06,  0.13029299834280E+04
  0.10000000000000E-04,  0.10303030303030E+01,  0.00000000000000E+00, -0.89763980075620E-03, -0.10000000000000E-04, -0.10000000000000E-04,  0.16000000000000E+02,  0.51025442941595E-06,  0.26558921687579E+04
  0.12500000000000E-04,  0.10378787878788E+01,  0.00000000000000E+00, -0.15142369706090E-02, -0.12500000000000E-04, -0.12500000000000E-04,  0.16000000000000E+02,  0.51026434471685E-06,  0.44025624358823E+04
  0.15000000000000E-04,  0.10454545454545E+01,  0.00000000000000E+00, -0.21308341404617E-02, -0.15000000000000E-04, -0.15000000000000E-04,  0.16000000000000E+02,  0.51027426001776E-06,  0.61492327030067E+04
  0.17500000000000E-04,  0.10530303030303E+01,  0.00000000000000E+00, -0.28609771565211E-02, -0.17500000000000E-04, -0.17500000000000E-04,  0.39000000000000E+02,  0.11250854190559E-05,  0.76956773217198E+04
  0.20000000000000E-04,  0.10606060606061E+01,  0.00000000000000E+00, -0.37614389418905E-02, -0.20000000000000E-04, -0.20000000000000E-04,  0.39000000000000E+02,  0.11248810902910E-05,  0.89417834678162E+04
  0.22500000000000E-04,  0.10681818181818E+01,  0.00000000000000E+00, -0.46619007272598E-02, -0.22500000000000E-04, -0.22500000000000E-04,  0.39000000000000E+02,  0.11246767615261E-05,  0.10187889613913E+05
