  0.00000000000000E+00,  0.10000000000000E+01,  0.10000000000000E+01, -0.52004875988975E-02,  0.00000000000000E+00,  0.00000000000000E+00,  0.32000000000000E+02,  0.80753723707971E-06,  0.11612406575521E+05
  0.25000000000000E-05,  0.10075757575758E+01,  0.00000000000000E+00, -0.59172514722575E-02, -0.25000000000000E-05, -0.25000000000000E-05,  0.44000000000000E+02,  0.12100483104405E-05,  0.12374473830098E+05
  0.50000000000000E-05,  0.10151515151515E+01,  0.00000000000000E+00, -0.66340153456175E-02, -0.50000000000000E-05, -0.50000000000000E-05,  0.44000000000000E+02,  0.12095254753319E-05,  0.13136541084675E+05
  0.75000000000000E-05,  0.10227272727273E+01,  0.00000000000000E+00, -0.73507792189774E-02, -0.75000000000000E-05, -0.75000000000000E-05,  0.44000000000000E+02,  0.12090026402234E-05,  0.13898608339252E+05
  0.10000000000000E-04,  0.10303030303030E+01,  0.00000000000000E+00, -0.81070868391095E-02, -0.10000000000000E-04, -0.10000000000000E-04,  0.52000000000000E+02,  0.12640875629072E-05,  0.14558722419508E+05
  0.12500000000000E-04,  0.10378787878788E+01,  0.00000000000000E+00, -0.88803417792867E-02, -0.12500000000000E-04, -0.12500000000000E-04,  0.52000000000000E+02,  0.12635401389829E-05,  0.15175142282197E+05
  0.15000000000000E-04,  0.10454545454545E+01,  0.00000000000000E+00, -0.96535967194639E-02, -0.15000000000000E-04, -0.15000000000000E-04,  0.52000000000000E+02,  0.12629927150585E-05,  0.15803557439631E+05
  0.17500000000000E-04,  0.10530303030303E+01,  0.00000000000000E+00, -0.10445689571136E-01, -0.17500000000000E-04, -0.17500000000000E-04,  0.61000000000000E+02,  0.13469258007029E-05,  0.16396724165483E+05
  0.20000000000000E-04,  0.10606060606061E+01,  0.00000000000000E+00, -0.11266039290052E-01, -0.20000000000000E-04, -0.20000000000000E-04,  0.62000000000000E+02,  0.13697105106690E-05,  0.16936010978930E+05
  0.22500000000000E-04,  0.10681818181818E+01,  0.00000000000000E+00, -0.12086389008967E-01, -0.22500000000000E-04, -0.22500000000000E-04,  0.62000000000000E+02,  0.13690759645160E-05,  0.17475297792377E+05
  0.25000000000000E-04,  0.10757575757576E+01,  0.00000000000000E+00, -0.12906738727882E-01, -0.25000000000000E-04, -0.25000000000000E-04,  0.62000000000000E+02,  0.13684414183630E-05,  0.18014584605824E+05
  0.27500000000000E-04,  0.10833333333333E+01,  0.00000000000000E+00, -0.13727088446798E-01, -0.27500000000000E-04, -0.27500000000000E-04,  0.62000000000000E+02,  0.13678068722101E-05,  0.18553871419271E+05
  0.30000000000000E-04,  0.10909090909091E+01,  0.00000000000000E+00, -0.14578200953135E-01, -0.30000000000000E-04, -0.30000000000000E-04,  0.84000000000000E+02,  0.18382231363880E-05,  0.19040324928977E+05
  0.32500000000000E-04,  0.10984848484848E+01,  0.00000000000000E+00, -0.15466912421878E-01, -0.32500000000000E-04, -0.32500000000000E-04,  0.84000000000000E+02,  0.18373228501526E-05,  0.19462204400779E+05
  0.35000000000000E-04,  0.11060606060606E+01,  0.00000000000000E+00, -0.16355623890621E-01, -0.35000000000000E-04, -0.35000000000000E-04,  0.84000000000000E+02,  0.18364225639172E-05,  0.19884083872580E+05
  0.37500000000000E-04,  0.11136363636364E+01,  0.00000000000000E+00, -0.17244335359364E-01, -0.37500000000000E-04, -0.37500000000000E-04,  0.84000000000000E+02,  0.18355222776818E-05,  0.20305963344381E+05
  0.40000000000000E-04,  0.11212121212121E+01,  0.00000000000000E+00, -0.18133046828107E-01, -0.40000000000000E-04, -0.40000000000000E-04,  0.84000000000000E+02,  0.18346219914464E-05,  0.20727842816183E+05
  0.42500000000000E-04,  0.11287878787879E+01,  0.00000000000000E+00, -0.19021758296850E-01, -0.42500000000000E-04, -0.42500000000000E-04,  0.84000000000000E+02,  0.18337217052110E-05,  0.21149722287984E+05
  0.45000000000000E-04,  0.11363636363636E+01,  0.00000000000000E+00, -0.19910469765593E-01, -0.45000000000000E-04, -0.45000000000000E-04,  0.84000000000000E+02,  0.18328214189756E-05,  0.21571601759785E+05
  0.47500000000000E-04,  0.11439393939394E+01,  0.00000000000000E+00, -0.20800898091533E-01, -0.47500000000000E-04, -0.47500000000000E-04,  0.10400000000000E+03,  0.21755897120632E-05,  0.21991020791684E+05
  0.50000000000000E-04,  0.11515151515152E+01,  0.00000000000000E+00, -0.21758283848179E-01, -0.50000000000000E-04, -0.50000000000000E-04,  0.10400000000000E+03,  0.21744561704375E-05,  0.22314482667386E+05
  0.52500000000000E-04,  0.11590909090909E+01,  0.00000000000000E+00, -0.22715669604826E-01, -0.52500000000000E-04, -0.52500000000000E-04,  0.10400000000000E+03,  0.21733226288118E-05,  0.22637944543087E+05
  0.55000000000000E-04,  0.11666666666667E+01,  0.00000000000000E+00, -0.23673055361472E-01, -0.55000000000000E-04, -0.55000000000000E-04,  0.10400000000000E+03,  0.21721890871861E-05,  0.22961406418789E+05
  0.57500000000000E-04,  0.11742424242424E+01,  0.00000000000000E+00, -0.24630441118118E-01, -0.57500000000000E-04, -0.57500000000000E-04,  0.10400000000000E+03,  0.21710555455604E-05,  0.23284868294490E+05
  0.60000000000000E-04,  0.11818181818182E+01,  0.00000000000000E+00, -0.25587826874764E-01, -0.60000000000000E-04, -0.60000000000000E-04,  0.10400000000000E+03,  0.21699220039347E-05,  0.23608330170192E+05
  0.62500000000000E-04,  0.11893939393939E+01,  0.00000000000000E+00, -0.26545212631410E-01, -0.62500000000000E-04, -0.62500000000000E-04,  0.10400000000000E+03,  0.21687884623090E-05,  0.23931792045893E+05
  0.65000000000000E-04,  0.11969696969697E+01,  0.00000000000000E+00, -0.27502598388056E-01, -0.65000000000000E-04, -0.65000000000000E-04,  0.10400000000000E+03,  0.21676549206833E-05,  0.24255253921594E+05
  0.67500000000000E-04,  0.12045454545455E+01,  0.00000000000000E+00, -0.28459984144702E-01, -0.67500000000000E-04, -0.67500000000000E-04,  0.10400000000000E+03,  0.21665213790576E-05,  0.24578715797296E+05
