authorization_and_dispatch.csv	677
campaign_status_at_mode_verification.csv	726
driver.dat	495
file_sizes.tsv	0
resource_gates.csv	91
run_metadata_at_launch.json	4033
runtime_status_at_mode_verification.txt	238
solver_mode_audit.csv	60
solver_mode_excerpt.txt	1663
