  0.00000000000000E+00,  0.10588235294118E+01,  0.00000000000000E+00, -0.17403877807404E-01, -0.50000000000000E-04, -0.50000000000000E-04
  0.25000000000000E-04,  0.10882352941176E+01,  0.00000000000000E+00, -0.30672751160743E-01, -0.75000000000000E-04, -0.75000000000000E-04
  0.50000000000000E-04,  0.11176470588235E+01,  0.00000000000000E+00, -0.46561621168151E-01, -0.10000000000000E-03, -0.10000000000000E-03
  0.75000000000000E-04,  0.11470588235294E+01,  0.00000000000000E+00, -0.62770203830287E-01, -0.12500000000000E-03, -0.12500000000000E-03
  0.10000000000000E-03,  0.11764705882353E+01,  0.00000000000000E+00, -0.81500964101936E-01, -0.15000000000000E-03, -0.15000000000000E-03
  0.12500000000000E-03,  0.12058823529412E+01,  0.00000000000000E+00, -0.10023172437359E+00, -0.17500000000000E-03, -0.17500000000000E-03
  0.15000000000000E-03,  0.12352941176471E+01,  0.00000000000000E+00, -0.11971032423900E+00, -0.20000000000000E-03, -0.20000000000000E-03
  0.17500000000000E-03,  0.12647058823529E+01,  0.00000000000000E+00, -0.14150914438253E+00, -0.22500000000000E-03, -0.22500000000000E-03
  0.20000000000000E-03,  0.12941176470588E+01,  0.00000000000000E+00, -0.16330796452605E+00, -0.25000000000000E-03, -0.25000000000000E-03
  0.22500000000000E-03,  0.13235294117647E+01,  0.00000000000000E+00, -0.18510678466957E+00, -0.27500000000000E-03, -0.27500000000000E-03
  0.25000000000000E-03,  0.13529411764706E+01,  0.00000000000000E+00, -0.20945419950269E+00, -0.30000000000000E-03, -0.30000000000000E-03
  0.27500000000000E-03,  0.13823529411765E+01,  0.00000000000000E+00, -0.23427357631537E+00, -0.32500000000000E-03, -0.32500000000000E-03
  0.30000000000000E-03,  0.14117647058824E+01,  0.00000000000000E+00, -0.25909295312805E+00, -0.35000000000000E-03, -0.35000000000000E-03
  0.32500000000000E-03,  0.14411764705882E+01,  0.00000000000000E+00, -0.28516463937175E+00, -0.37500000000000E-03, -0.37500000000000E-03
  0.35000000000000E-03,  0.14705882352941E+01,  0.00000000000000E+00, -0.31280612194447E+00, -0.40000000000000E-03, -0.40000000000000E-03
  0.37500000000000E-03,  0.15000000000000E+01,  0.00000000000000E+00, -0.34044760451719E+00, -0.42500000000000E-03, -0.42500000000000E-03
  0.40000000000000E-03,  0.15294117647059E+01,  0.00000000000000E+00, -0.36821923006543E+00, -0.45000000000000E-03, -0.45000000000000E-03
  0.42500000000000E-03,  0.15588235294118E+01,  0.00000000000000E+00, -0.39883540922148E+00, -0.47500000000000E-03, -0.47500000000000E-03
  0.45000000000000E-03,  0.15882352941176E+01,  0.00000000000000E+00, -0.42945158837752E+00, -0.50000000000000E-03, -0.50000000000000E-03
  0.47500000000000E-03,  0.16176470588235E+01,  0.00000000000000E+00, -0.46006776753357E+00, -0.52500000000000E-03, -0.52500000000000E-03
  0.50000000000000E-03,  0.16470588235294E+01,  0.00000000000000E+00, -0.49267560612644E+00, -0.55000000000000E-03, -0.55000000000000E-03
  0.52500000000000E-03,  0.16764705882353E+01,  0.00000000000000E+00, -0.52638562518436E+00, -0.57500000000000E-03, -0.57500000000000E-03
  0.55000000000000E-03,  0.17058823529412E+01,  0.00000000000000E+00, -0.56009564424228E+00, -0.60000000000000E-03, -0.60000000000000E-03
  0.57500000000000E-03,  0.17352941176471E+01,  0.00000000000000E+00, -0.59389460133928E+00, -0.62500000000000E-03, -0.62500000000000E-03
  0.60000000000000E-03,  0.17647058823529E+01,  0.00000000000000E+00, -0.62796949440368E+00, -0.65000000000000E-03, -0.65000000000000E-03
  0.62500000000000E-03,  0.17941176470588E+01,  0.00000000000000E+00, -0.66204438746808E+00, -0.67500000000000E-03, -0.67500000000000E-03
  0.65000000000000E-03,  0.18235294117647E+01,  0.00000000000000E+00, -0.69611928053248E+00, -0.70000000000000E-03, -0.70000000000000E-03
  0.67500000000000E-03,  0.18529411764706E+01,  0.00000000000000E+00, -0.72909355239873E+00, -0.72500000000000E-03, -0.72500000000000E-03
  0.70000000000000E-03,  0.18823529411765E+01,  0.00000000000000E+00, -0.76186400552459E+00, -0.75000000000000E-03, -0.75000000000000E-03
  0.72500000000000E-03,  0.19117647058824E+01,  0.00000000000000E+00, -0.79463445865044E+00, -0.77500000000000E-03, -0.77500000000000E-03
  0.75000000000000E-03,  0.19411764705882E+01,  0.00000000000000E+00, -0.82705862281935E+00, -0.80000000000000E-03, -0.80000000000000E-03
  0.77500000000000E-03,  0.19705882352941E+01,  0.00000000000000E+00, -0.85904870646476E+00, -0.82500000000000E-03, -0.82500000000000E-03
  0.80000000000000E-03,  0.20000000000000E+01,  0.20000000000000E+01, -0.89103879011018E+00, -0.85000000000000E-03, -0.85000000000000E-03
