2026-08-13T03:43:09Z,iop20,110607096,456995968
2026-08-13T03:43:19Z,iop20,110212060,456995968
2026-08-13T03:43:29Z,iop20,110175848,456995968
2026-08-13T03:43:39Z,iop20,109015984,456994944
2026-08-13T03:43:49Z,iop20,109004632,456994816
2026-08-13T03:43:59Z,iop20,107039416,456979456
2026-08-13T03:44:09Z,iop20,102464384,456848384
2026-08-13T03:44:19Z,iop20,96186180,456673280
2026-08-13T03:44:29Z,iop20,88916696,456673280
2026-08-13T03:44:39Z,iop20,84221216,456673280
2026-08-13T03:44:49Z,iop20,81765128,456673408
2026-08-13T03:44:59Z,iop20,76320880,456673408
2026-08-13T03:45:09Z,iop20,72353628,456673408
2026-08-13T03:45:19Z,iop20,67245616,456673536
2026-08-13T03:45:29Z,iop20,66416364,456673536
2026-08-13T03:45:39Z,iop20,65460428,456673536
2026-08-13T03:45:49Z,iop20,63327104,456673536
2026-08-13T03:45:59Z,iop20,62187568,456673408
2026-08-13T03:46:09Z,iop20,60051584,456673408
2026-08-13T03:46:19Z,iop20,57225124,456673536
2026-08-13T03:46:29Z,iop20,56198128,456673408
2026-08-13T03:46:39Z,iop20,55848848,456673408
2026-08-13T03:46:49Z,iop20,54567460,456673536
2026-08-13T03:46:59Z,iop20,53776932,456673664
2026-08-13T03:47:09Z,iop20,52368100,456673536
2026-08-13T03:47:19Z,iop20,51751988,456673664
2026-08-13T03:47:29Z,iop20,51619828,456673664
2026-08-13T03:47:39Z,iop20,51626716,456673664
2026-08-13T03:47:49Z,iop20,102577292,456673664
2026-08-13T03:47:59Z,iop20,100448288,456668032
2026-08-13T03:48:09Z,iop20,96464780,456663168
2026-08-13T03:48:19Z,iop20,91174152,456656256
2026-08-13T03:48:29Z,iop20,86431120,456656256
2026-08-13T03:48:39Z,iop20,81569768,456656256
2026-08-13T03:48:49Z,iop20,77621812,456656384
2026-08-13T03:48:59Z,iop20,72811152,456656384
2026-08-13T03:49:09Z,iop20,69908780,456656128
2026-08-13T03:49:19Z,iop20,67883220,456656256
2026-08-13T03:49:29Z,iop20,65619984,456656256
2026-08-13T03:49:39Z,iop20,62685404,456656256
2026-08-13T03:49:49Z,iop20,60998476,456656256
2026-08-13T03:49:59Z,iop20,57602832,456656256
2026-08-13T03:50:09Z,iop20,56202808,456656256
2026-08-13T03:50:19Z,iop20,54988588,456656128
2026-08-13T03:50:29Z,iop20,53767116,456656128
2026-08-13T03:50:39Z,iop20,50337796,456656128
2026-08-13T03:50:49Z,iop20,49699004,456656000
2026-08-13T03:50:59Z,iop20,48406948,456656000
2026-08-13T03:51:09Z,iop20,47107912,456656000
2026-08-13T03:51:19Z,iop20,47114048,456656000
2026-08-13T03:51:29Z,iop20,46052168,456656000
2026-08-13T03:51:39Z,iop20,46063588,456656000
2026-08-13T03:51:49Z,iop20,45306508,456656000
