case,eyelid_thickness_mm,annulus_inner_probe_radius,annulus_outer_probe_radius,sigma_factor,baseline_pa,noise_pa,threshold_pa,inner_pressure_support_area_mm2,inner_pressure_participation_area_mm2,outer_contact_area_mm2,outer_geometric_coverage_area_mm2,outer_conservative_area_mm2,outer_displacement_clipped_area_mm2,outer_boundary_uncertainty_area_mm2,outer_boundary_faces,ae_over_ac_contact_diagnostic,ae_over_ac_hybrid,incremental_force_n,centroid_x_mm,centroid_z_mm,selected_faces,status
eyelid_0p80mm_effective_indent_0p26mm,0.8,1.2,1.6,3.0,358.84033224315,171.71061082056082,515.1318324616825,6.479049843676625,4.720440375675947,4.3478614108224,13.836830683470884,13.075013243551291,14.657535167656851,1.58252192410556,149,0.9210711426896913,2.769871495660827,0.035961535774417776,-0.027059751577667247,0.0007037517592776375,383,candidate_not_approved
eyelid_1p00mm_effective_indent_0p26mm,1.0,1.2,1.6,3.0,370.75201073079995,203.78243780272186,611.3473134081655,6.4966451876207,4.743196710223205,4.6018594383426,14.163556319444226,13.1423864499545,14.657649957043253,1.5152635070887523,148,0.9702021061922279,2.7707867189290676,0.03261952970614529,-0.02955040256497174,-0.0006960028181493521,383,candidate_not_approved
eyelid_1p20mm_effective_indent_0p26mm,1.2,1.2,1.6,3.0,365.28751315375007,229.5341357939271,688.6024073817813,6.479582030402035,4.836658912135259,5.0756828856516,14.490281955417561,13.059729183744041,14.65750764878788,1.597778465043838,147,1.0494192329578225,2.700155090733597,0.029605007986377666,-0.0291087977818171,0.0005088455639560189,382,candidate_not_approved
eyelid_1p25mm_effective_indent_0p26mm,1.25,1.2,1.6,3.0,358.78720809105016,236.11695363830466,708.3508609149139,6.586079606426949,4.900401277326408,5.1366613934983,14.571963364410898,12.980253418924145,14.657575581547539,1.677322162623394,143,1.0482124019649248,2.6488143897485052,0.02907261471101001,-0.030411049701726894,0.0007779993190874757,387,candidate_not_approved
eyelid_1p40mm_effective_indent_0p26mm,1.4,1.2,1.6,3.0,347.6652588456501,248.52191184224327,745.5657355267298,6.735590734974771,5.08731890933363,5.3010499784944,14.65741468458854,13.025674132992835,14.657288398838357,1.6316142658455224,143,1.0420125164098992,2.560420206622946,0.02745808819558642,-0.02930066362312353,-0.000243713801527422,393,candidate_not_approved
eyelid_1p50mm_effective_indent_0p26mm,1.5,1.2,1.6,3.0,342.53302138255003,251.84645050966682,755.5393515290004,6.9236027690022315,5.232467466671232,5.4444147828389005,14.65741468458854,13.044613039383616,14.657798210015498,1.6131851706318816,146,1.0405061890050324,2.4930136923875192,0.02635595365492791,-0.03078577880788292,-0.0007936370855852307,401,candidate_not_approved
eyelid_1p60mm_effective_indent_0p26mm,1.6,1.2,1.6,3.0,346.69849904265016,260.5492807127155,781.6478421381464,7.060760755517354,5.403037369369704,5.7998270544456005,14.65741468458854,13.090643312402804,14.6569237803158,1.5662804679129962,142,1.0734382640633455,2.4228304224980595,0.025740115685247502,-0.029322675439254493,0.000216378124090537,407,candidate_not_approved
